filename	page_num	fn_num	fn_text	category
Da 2019.pdf	2	2	CLSauthorsarerighttoarguethatcritiquesoftheirworkoughttoaddressmorethan oneortwoarticlesbuttheprocessofrequestingcomplete,runnablecodesandquantitative results(tables,outputdata,matrices,measurements,andothers)tookmenearlytwoyears. Authorsandeditorseitherneverrepliedtomyemails,weren'tableorwillingtoprovide completeorrunnablescriptsanddata,orgavethempiecemealonlywithrepeatedrequests.	0
Da 2019.pdf	2	3	"Piper,""ThereWillBeNumbers."" Nan Z. Da teachesliteratureattheUniversityofNotreDame."	0
Da 2019.pdf	3	5	OneCLSauthorhasreceived$4,489,019justinthepastfouryearseventhoughCLS predominantlyusesdatabases,software,andalgorithmsthatareeither100percentfreeor freeforanyonewithauniversityaffiliation(ECCO,NCCO,Archive.org,Chadwyck-Healy, StanfordCoreNLP,PC-ACE,Gephi,Word2Vec,TensorFlow,WORDHOARD,GraphML,Py- thon&R,MALLET,andMicrosoftExcel);seePiper'scurriculumvitaeatpiperlab.mcgill.ca /pdfs/AndrewPiperCV2017.pdf	0
Da 2019.pdf	4	6	"TedUnderwood,""ItLooksLikeYou'reWritinganArgumentagainstDatainLiterary Study...,""TheStoneandtheShell,21Sept.2017,tedunderwood.com/2017/09/21/it-looks -like-youre-writing-an-argument-against-data-in-literary-study/"	4
Da 2019.pdf	4	7	"Piper,""WhyareNon-DataDrivenRepresentationsofData-DrivenResearchintheHu- manitiesSoBad?"".TXTLAB,17Sept.2017,txtlab.org/2017/09/why-are-non-data-driven -representations-of-data-driven-research-in-the-humanities-so-bad/.ForPiper,theseconsti- tutethe""bad""examplesofhumanistobjectionstoCLSwork."	4
Da 2019.pdf	5	8	"ThisistheformatlaidoutinSarahAllisonetal.,""QuantitativeFormalism:AnExperi- ment,""n+113(Winter2012),nplusonemag.com/issue-13/essays/quantitative-formalism-an-ex periment/;hereafterabbreviated""QF.""AnessaybyAlanLiuprovidesagoodoverviewofthe methodsthataretypicallyappliedandtheperceivedrationalefortheirapplications,updated tonewstatisticalsoftwarefornaturallanguageprocessingortopologicalrendering;seeAlan Liu,""FromReadingtoSocialComputing,""MLACommons,dlsanthology.mla.hcommons.org /from-reading-to-social-computing/"	4
Da 2019.pdf	6	12	"ThisincludesthefiftythousandarticlesonstrikesinpartisanpublicationsinItalyor fifty-fiveyearsofnewsonlynchingsinGeorgia(1875–1930).FranzositrainsanSQLqueryto findthecorrectsubject+verb+objectfromlanguagethat'snotautomaticallyorderedthatway butnottoofarfromthatordering;seeFranzosi,GianlucaDeFazio,andStefaniaVicari, ""WaysofMeasuringAgency:AnApplicationofQuantitativeNarrativeAnalysistoLynchings inGeorgia(1875–1930),""SociologicalMethodology42(Nov.2012):42."	4
Da 2019.pdf	7	13	"Theformulastipulatesthattheanalogybetweenfunctionxoftermaandfunctiony oftermbandremainstruewhenthetermsareinverted(thefunctionxofabecomesthe functionxofb)andwhenthefunctionandtermvalueofoneofthetwothingsisinverted. ThisformulaisfromClaudeLévi-Strauss,""TheStructuralStudyofMyth,""JournalofAmeri- canFolklore68(Oct.–Dec.1955):"	4
Da 2019.pdf	7	14	"Underwood,""TheLifeCycleofGenres,""JournalofCulturalAnalytics,23May2016, culturalanalytics.org/2016/05/the-life-cycles-of-genres/"	4
Da 2019.pdf	8	16	"SeeMatthewJockersandGabiKirilloff,""UnderstandingGenderandCharacterAgency intheNineteenth-CenturyNovel,""JournalofCulturalAnalytics,1Dec.2016,culturalanalytics .org/2016/12/understanding-gender-and-character-agency-in-the-19th-century-novel/;hereafter abbreviated""UG."""	4
Da 2019.pdf	9	18	Forthisreason,practitionershavetoapplytheBonferroniCorrectiontoconventional statisticalthresholdsofsignificanceusedfordatamining.Ifyouhaveonesampleandyou haveonetest,thenfindingat-valueover2wouldbesignificant,butifyouhavemultiple samples—asyoudowithtextmining,whichlooksatlotsoftexts(samples)—thent-stats havetobecomemorerestrictive;thecriticalvalueofthastogoup.Standardstatisticaltests don'taccountforthisbecausetheytendtofocusononesample.	0
Da 2019.pdf	9	19	Seesection1oftheonlineappendix.	0
Da 2019.pdf	10	20	SeeJockers,Macroanalysis:DigitalMethodsandLiteraryHistory(Urbana,Ill.,2013), p.	4
Da 2019.pdf	10	21	Ibid.,pp.164–	4
Da 2019.pdf	10	22	"""Forcomputationalconvenienceandfornetworksimplicity,""theauthorreducedthe totalnumberofuniqueobservationsbetweenthebooksinhisdatasettothosewithinone standarddeviation(ibid.,p.163).Deviatingfromconventionalexpectations,thiscullresulted inonly3percentoftotaledges,suggestingeitherahighlyskeweddistributionorsomething goingawryintheexecution.Becausescriptswerenotshared,thisisonlyspeculative."	0
Da 2019.pdf	11	23	Seesection2oftheonlineappendixforthiscorrelation.	0
Da 2019.pdf	12	27	"Piperdividesthedatasetintotwentysectionsofequallength(thisisa20×20table, whereeach""document""isasectionofthebook,whichwasdividedintotwentyequalparts). Thistableisgeneratedfromthelexicalfeaturesinthesections—inotherwords,adocument- termmatrix.He'sasking:givenafeaturespaceofwordsforalldocuments,whatarethesim- ilaritiesbetweeneachdocumentcomparedwitheveryotherdocument?"	4
Da 2019.pdf	13	28	Seesection3oftheonlineappendixforsamplein-halfandcross-halfscoresofother worksandnotesonscaling.	0
Da 2019.pdf	13	29	"ThesestemmersarepackagedinPython.TheonlyLatinstemmercurrentlyavailable istheSchinkeStemmer(CcodenotavailableinPython);seeMartinPorter,""TheSchnike Latinstemmingalgorithm,""Snowball,snowball.tartarus.org/otherapps/schinke/intro.html"	0
Da 2019.pdf	14	30	Iusedcharacter字frequenciesinaccordancewithPaulVierthaler'sassumptionthat whileChinesewordsareirreducibletocharacters,measuring1-gramscontaincaptureasuffi- cientamountoflinguisticmeaning,andalsoinaccordancewithCLS'sclaimthatstemmingor	4
Da 2019.pdf	15	31	Seeibid.	0
Da 2019.pdf	15	32	Already,Chineselanguagereaderswillchallengethisstudy,asonecannotlookatzi字 ascontainedunitsofmeaning.Theauthoradmitsthatdeterminingwhicharetheci词(words) inaChinesedocumentisdifficultsincethereareinsurmountableparsingissues(azi字plus anotherzi字oftenproduceanotherwordentirely)andpunctuatingandsentence-separating 断句issues(classicalChineseoftenappearswithoutpunctuationandsosemanticsandgrammar	0
Da 2019.pdf	16	33	FortheChineselanguageespecially,ifweextracttheonethousandmostcommonly usedcharacters,wehavealreadysecuredadegreeofsimilitudeamongeachone-thousand- characterchunk.	5
Da 2019.pdf	19	36	Let'ssaythatonaveragethreehundredcharactersconstituteroughlyfifty-fivewords andthatfifty-fivewordsyieldonaverageonehundredtensyllables.Ifoneoftheauthors'pa- rametersfordefiningtheEnglishhaikuissyllablecount(aboveorbelownineteensyllables fortranslations,thirtysyllablesforadaptations),thatmeansthatmostofthedataintheir controlgroupiseliminatedoffthebat(beingclosetoonehundredsyllablesover).Tohavea morehonestapproach,theyneedtocutoffthepoemsinthecontrolgroupatmuchlower charactercounts.	5
Da 2019.pdf	19	37	Seesection4oftheonlineappendixformisclassifications.	0
Da 2019.pdf	23	40	"PiperandMarkAlgee-Hewitt,""TheWertherEffectI:Goethe,Objecthood,andthe HandlingofKnowledge,""inDistantReadings:TopologiesofGermanCultureintheLongNine- teenthCentury,ed.MattErlinandLynneTatlock(Rochester,N.Y.,2014),p.158."	4
Da 2019.pdf	24	41	"LongandSo,""TurbulentFlow:AComputationalModelofWorldLiterature,""Modern LanguageQuarterly77(Sept.2016):"	4
Da 2019.pdf	24	42	Ibid.,p.	4
Da 2019.pdf	24	43	Seesection5oftheonlineappendixfortheirstopwordsandt-testusingstandard stopwords.	0
Da 2019.pdf	25	44	"SeeJockersandDavidMimno,""SignificantThemesinNineteenth-CenturyLitera- ture,""Poetics41(Dec.2013):755,759."	4
Da 2019.pdf	26	47	"Topic22consistsof""thy,where,over,still,when,oh,deep,bright,wild,eye,yet, light,tis,whose,brow,each,round,through,many,dark,wave,beneath,twas,around,hour, like,while,away,thine,thosepage,hath,lone,sky,spirit,song,oft,notes,home,mid,grave, vaine,again,though,far,mountain,shore,soul,ocean,andnight""(Underwood,""TopicModel- ingMadeJustSimpleEnough"")."	5
Da 2019.pdf	26	48	"SeeAndrewGoldstoneandUnderwood,""TheQuietTransformationsofLiteraryStud- ies:WhatThirteenThousandScholarsCouldTellUs,""NewLiteraryHistory45(Summer 2014):363.Theyalsofinddecade-specificincreasesinthepresenceofothertopicsrelatedto theoryandpoliticssuchas""newculturalculturetheory,""""socialworkformown,""""seenew mediainformation,""and""readingtextreaderread""(pp.370,376,377,370)."	4
Da 2019.pdf	27	49	Ibid.,p.363.	4
Da 2019.pdf	28	52	Seesection6oftheonlineappendixforthetopicsthesetestsproducedversusmine. Becausetheauthorsprovidedscriptswithmissingfunctionsandpoordocumentation,Ihad toreruntheirresultsusingamethodasclosetotheirsaspossible,usingtheirextremelyodd 6,970-wordstopwordlistandtheirfrequencycutoffpoints(takeoutwordsoccurringless thantwotimesandnotinthetoponehundredthousandusedwords).	0
Da 2019.pdf	29	53	"Fortheirlist,seeUnderwoodandGoldstone,""ListofStopWordsUsedinTopic ModelingJournals,Summer2013,""IDEALS,www.ideals.illinois.edu/handle/2142/45709"	0
Da 2019.pdf	30	55	"Liu,""FromReadingtoSocialComputing,""LiteraryStudiesintheDigitalAge:An EvolvingAnthology,ed.KennethM.PriceandRaySiemens,dlsanthology.commons.mla.org /from-reading-to-social-computing/.TransferringPierreBourdieu'snotionofaliteraryeconomy intoliterarysociality,Liuarguesthatwecanvisualizeapieceofliterature's""latentsocial networkandthatofthecharactersinitsimaginativeworlds""usinga""corecircuit""inwhich ""editors,publishers,translators,booksellers""actas""vitalnodes""(ibid.)."	4
Da 2019.pdf	31	56	Ibid.	0
Da 2019.pdf	31	57	"EdFinn,""RevengeoftheNerd:JunotDiazandtheNetworksofAmericanLiterary Imagination,""DigitalHumanitiesQuarterly7,no.1(2013),www.digitalhumanities.org/dhq /vol/7/1/000148/000148.html"	4
Da 2019.pdf	32	58	Ibid.	0
Da 2019.pdf	33	59	"Piper,""Reading'sRefrain:FromBibliographytoTopology,""EnglishLiteraryHistory80 (2013),pp.386,384,381,"	4
Da 2019.pdf	33	60	"PiperandAlgee-Hewitt,""TheWertherEffectI,""pp.162,"	4
Da 2019.pdf	33	61	"Piper,""NovelDevotions,""p."	4
Da 2019.pdf	33	62	"AndrewPiper,""Reading'sRefrain,""p."	4
Da 2019.pdf	33	63	"MuchofthisprojecthasbeenpublishedonMcGillUniversity'sblog.TXTLAB,butI willonlylookatthepartsthatarealreadypublishedinEnglishLiteraryHistoryas""Reading's Refrain."""	0
Da 2019.pdf	33	64	Seesection7oftheonlineappendix.	0
Da 2019.pdf	34	65	Seesection6oftheonlineappendixfortheEnglishandGermanlist.	0
Da 2019.pdf	34	66	ScriptsandmetadataforarticlespublishedthroughtheStanfordLiteraryLabpriorto December2016arenotavailable.	0
Da 2019.pdf	34	67	Algee-Hewitt'smeasurementisanadaptationoftheShannon-Weaverformula.	0
Da 2019.pdf	34	68	ClaudeE.ShannonandWarrenWeaver,TheMathematicalTheoryofCommunication (1949;Urbana,Ill.,1998),p.8.	4
Da 2019.pdf	35	71	"Asmodeled,forexample,inKerryLedouxetal.,""CoreferenceandLexicalRepetition: MechanismsofDiscourseIntegration,""MemoryandCognition35(June2007):801–15.Henry KučeraandW.NelsonFrancis'sComputationalAnalysisofPresent-DayAmericanEnglish (Providence,R.I.,1967)doesnotseemtobeinuse.NordoesMichaelA.K.Halliday'sclassi- ficationofprocessesintosixtypesofactorsandsixtypesofactionsforfunctionallinguistics seemtohavebeentakenup;seeMichaelA.K.Halliday,AnIntroductiontoFunctionalGram- mar,ed.ChristianM.I.M.Matthiessen(NewYork,2004),p.81."	4
Da 2019.pdf	36	72	"SeeFranzosi,DeFazio,andVicari,""WaysofMeasuringAgency."""	4
Da 2019.pdf	36	73	"RobertoFranzosi,QuantitativeNarrativeAnalysis(LosAngeles,2010),p.149.These beingthe""historians'divisionoftheperiodinto'redyears'and'blackyears,'""whereinthe policeweretheprimaryagentsofviolenceagainsttheworkingclassintheredyearsandfas- ciststhemainagentsofviolenceagainsttheworkingclassintheblackyears,thusconfirming historians'designationofthefactoryoccupationmovementofSeptember1920asthepivot betweenthetwophases(ibid.)."	4
Da 2019.pdf	36	74	"SeeMartinPaulEve,""CloseReadingwithComputers:GenreSignals,PartsofSpeech, andDavidMitchell'sCloudAtlas,""SubStance46,no.3(2017):76–104."	4
Da 2019.pdf	37	75	"Eve,""CloseReadingwithComputers,""p.101.Eveacknowledgesthelimitationstoval- idatinghisclusterdendrogramanalysisandusesbootstrapconsensustreeplotting,andhealso unveilsthehiddendriverrightawaybypointingoutthatsection'stendencytopairfullcharacter nameswithactions(""RufusSixsmithleans,""""LuisaReyhears,""""MaharajAjasays,""andmore) (p.88)."	4
Da 2019.pdf	39	76	Thesebasiccriteriaaredetailedinsection9oftheonlineappendix.	0
Da 2019JSTOR.pdf	3	3	"pl P et i e pe o r r ,""ru T n h n er a e bl W es il c l ri B p e ts N a u n m d b d e a r t s a . ,""orgavethempiecemealonlywithrepeatedrequests. Nan Z. Da teachesliteratureattheUniversityofNotreDame. This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms"	0
Da 2019JSTOR.pdf	5	7	"Piper,""WhyareNon-DataDrivenRepresentationsofData-DrivenResearchintheHu- manitiesSoBad?"".TXTLAB,17Sept.2017,txtlab.org/2017/09/why-are-non-data-driven -representations-of-data-driven-research-in-the-humanities-so-bad/.ForPiper,theseconsti- tutethe""bad""examplesofhumanistobjectionstoCLSwork. This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms"	4
Da 2019JSTOR.pdf	7	42	This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	8	14	"Underwood,""TheLifeCycleofGenres,""JournalofCulturalAnalytics,23May2016, culturalanalytics.org/2016/05/the-life-cycles-of-genres/ This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms"	4
Da 2019JSTOR.pdf	9	16	"SeeMatthewJockersandGabiKirilloff,""UnderstandingGenderandCharacterAgency intheNineteenth-CenturyNovel,""JournalofCulturalAnalytics,1Dec.2016,culturalanalytics .org/2016/12/understanding-gender-and-character-agency-in-the-19th-century-novel/;hereafter abbreviated""UG."" This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms"	4
Da 2019JSTOR.pdf	10	19	Seesection1oftheonlineappendix. This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	12	23	Seesection2oftheonlineappendixforthiscorrelation. This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	14	29	"ThesestemmersarepackagedinPython.TheonlyLatinstemmercurrentlyavailable istheSchinkeStemmer(CcodenotavailableinPython);seeMartinPorter,""TheSchnike Latinstemmingalgorithm,""Snowball,snowball.tartarus.org/otherapps/schinke/intro.html This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms"	0
Da 2019JSTOR.pdf	15	30	Iusedcharacter字frequenciesinaccordancewithPaulVierthaler'sassumptionthat whileChinesewordsareirreducibletocharacters,measuring1-gramscontaincaptureasuffi- cientamountoflinguisticmeaning,andalsoinaccordancewithCLS'sclaimthatstemmingor This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	17	33	FortheChineselanguageespecially,ifweextracttheonethousandmostcommonly usedcharacters,wehavealreadysecuredadegreeofsimilitudeamongeachone-thousand- characterchunk. This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	5
Da 2019JSTOR.pdf	20	37	Seesection4oftheonlineappendixformisclassifications. This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	24	40	"PiperandMarkAlgee-Hewitt,""TheWertherEffectI:Goethe,Objecthood,andthe HandlingofKnowledge,""inDistantReadings:TopologiesofGermanCultureintheLongNine- teenthCentury,ed.MattErlinandLynneTatlock(Rochester,N.Y.,2014),p."	4
Da 2019JSTOR.pdf	24	158	This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	25	42	Ibid.,p.	0
Da 2019JSTOR.pdf	25	43	Seesection5oftheonlineappendixfortheirstopwordsandt-testusingstandard stopwords. This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	26	44	"SeeJockersandDavidMimno,""SignificantThemesinNineteenth-CenturyLitera- ture,""Poetics41(Dec.2013):755,"	4
Da 2019JSTOR.pdf	26	759	This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	28	49	Ibid.,p.	0
Da 2019JSTOR.pdf	28	363	This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	30	53	"Fortheirlist,seeUnderwoodandGoldstone,""ListofStopWordsUsedinTopic ModelingJournals,Summer2013,""IDEALS,www.ideals.illinois.edu/handle/2142/45709 This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms"	0
Da 2019JSTOR.pdf	32	56	Ibid.	0
Da 2019JSTOR.pdf	32	57	"EdFinn,""RevengeoftheNerd:JunotDiazandtheNetworksofAmericanLiterary Imagination,""DigitalHumanitiesQuarterly7,no.1(2013),www.digitalhumanities.org/dhq /vol/7/1/000148/000148.html This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms"	4
Da 2019JSTOR.pdf	33	58	Ibid. This content downloaded from (cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)133.91.125.253 on Thu, 22 May 2025 12:02:18 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0) All use subject to https://about.jstor.org/terms	0
Da 2019JSTOR.pdf	34	63	"MuchofthisprojecthasbeenpublishedonMcGillUniversity'sblog.TXTLAB,butI willonlylookatthepartsthatarealreadypublishedinEnglishLiteraryHistoryas""Reading's Refrain."""	0
