work_key	title	author_name	first_publish_year	canonical	htid_count	pd_count	sample_htids	matched_title	matched_author	source
OL23987517W	The story of Grettir the Strong	Eiríkr Magnússon	1901	0	2	2	mdp.39015088639334|uc1.c056902500	The story of Grettir the Strong / by Allen French.		hathifiles_title
OL7639213W	The nightingale (a life of Chopin)	Marjorie Strachey	1925	0	1	1	umn.31951002185454e	The nightingale (a life of Chopin)	Strachey, Marjorie.	hathifiles_title
OL472269W	Surprise endings by Hercule Poirot	Agatha Christie	1936	0	1	0	mdp.39076005032938	Surprise endings by Hercule Poirot.	Christie, Agatha, 1890-1976.	hathifiles_title
OL4481455W	The magic bow	Manuel Komroff	1940	0	1	0	mdp.39076006088392	The magic bow; a romance of Paganini.	Komroff, Manuel, 1890-1974.	hathifiles_title
OL32045782W	The magic bow	Manuel Komroff	1940	0	1	0	mdp.39076006088392	The magic bow; a romance of Paganini.	Komroff, Manuel, 1890-1974.	hathifiles_title
OL22233179W	Rogues' gallery	Ellery QUEEN	1945	0	1	0	mdp.39076006275007	Rogues' gallery; the great criminals of modern fiction.	Queen, Ellery.	hathifiles_title
OL500583W	The four-story mistake	Elizabeth Enright	1942	0	1	0	mdp.39076001173801	The four-story mistake / written and illustrated by Elizabet	Enright, Elizabeth, 1909-1968.	hathifiles_title
OL80945W	Brat Farrar	Tey, Josephine	1949	0	3	0	mdp.39076001173827|uva.x000214009|cub.u183033554240	Brat Farrar / Josephine Tey.	Tey, Josephine, 1896 or 1897-1952.	hathifiles_title
OL1546011W	Memoirs of a donkey	Ségur, Sophie	1924	0	1	1	mdp.39076002155369	Memoirs of a donkey / by Madame de Ségur ; translated from t	Ségur, Sophie, comtesse de, 1799-1874.	hathifiles_title
OL32094024W	Daddy's boy	L. T. Meade	1898	0	1	1	mdp.39076002160104	Daddy's boy / by L.T. Meade ; illustrated by Laura Troubridg	Meade, L. T., 1844-1914.	hathifiles_title
OL7671433W	The little woman wanted noise	Val Teal	1943	0	1	0	mdp.39076002170426	The little woman wanted noise / by Val Teal ; pictures by Ro	Teal, Val.	hathifiles_title
OL7053798W	Watchdog	Laura Bannon	1948	0	1	1	mdp.39076002401011	Watchdog / story and pictures by Laura Bannon.	Bannon, Laura.	hathifiles_title
OL5898196W	Uncle Swithin's inventions	Wheaton Phillips Webb	1947	0	1	1	mdp.39076002170574	Uncle Swithin's inventions / story by Wheaton P. Webb ; draw	Webb, Wheaton Phillips, 1911-	hathifiles_title
OL15404300W	Old, old tales retold	Frederick Richardson	1923	0	2	2	mdp.39076002183015|uiug.30112066761617	Old old tales retold : eight best-beloved folk stories for c		hathifiles_title
OL32090113W	That football game	Francis James Finn	1897	0	1	1	mdp.39076002717705	That football game : and what came of it / by Francis J. Fin	Finn, Francis J. 1859-1928.	hathifiles_title
OL32093892W	Nutcracker and mouse king	Hoffmann, E. T. A.	1892	0	1	1	mdp.39076002202336	Nutcracker and mouse king ; and, The educated cat / from the	Hoffmann, E. T. A. 1776-1822.	hathifiles_title
OL7334264W	The red canoe	Harriet Evatt	1940	0	1	0	mdp.39076002212574	The red canoe / by Harriet Evatt.	Evatt, Harriet, 1895-1983.	hathifiles_title
OL32097384W	Happy holidays		1884	0	1	1	mdp.39076002191422	Happy holidays / by Frances G. Wickes ; pictures by Gertrude	Wickes, Frances G. 1875-1967.	hathifiles_title
OL5099027W	The Lark on the Wing	Elfrida Vipont	1950	0	1	0	mdp.39076002191786	The lark on the wing / by Elfrida Vipont ; illustrated by Sa	Vipont, Elfrida, 1902-1992.	hathifiles_title
OL39411592W	The house-boat on the St. Lawrence	Everett T. Tomlinson	1901	0	1	1	mdp.39076002192180	The house-boat on the St. Lawrence / by Everett T. Tomlinson	Tomlinson, Everett T. 1859-1931.	hathifiles_title
OL16870181W	Risen from the ranks	Horatio Alger	1910	0	2	2	coo.31924074596630|iau.31858040922357	Risen from the ranks; or, Harry Walton's success.	Alger, Horatio, Jr., 1832-1899.	hathifiles_title
OL7479311W	Princess of Yucatan	Alice Alison Lide	1939	0	1	1	mdp.39076002197130	Princess of Yucatan / by Alice Alison Lide ; illustrated by 	Lide, Alice Alison, 1890-1956.	hathifiles_title
OL6832190W	Sleigh bells for Windy Foot	Frances Frost	1948	0	1	0	mdp.39076002197627	Sleigh bells for Windy Foot / by Frances Frost ; illustrated	Frost, Frances, 1905-1959.	hathifiles_title
OL3913546W	Adventures of Arab	Louis Slobodkin	1946	0	1	0	mdp.39076002197692	The adventures of Arab / Louis Slobodkin.	Slobodkin, Louis, 1903-1975.	hathifiles_title
OL7547963W	Little Jeanne of France	Madeline Brandeis	1929	0	1	1	mdp.39076002245541	Little Jeanne of France / by Madeline Brandeis ; photographi	Brandeis, Madeline, 1897-1937.	hathifiles_title
OL7479310W	Pearls of fortune	Alice Alison Lide	1931	0	1	0	mdp.39076002242118	Pearls of fortune / by Alice Alison Lide and Margaret Alison	Lide, Alice Alison, 1890-1956.	hathifiles_title
OL2678063W	The Fair American	Elizabeth Jane Coatsworth	1940	0	1	0	mdp.39076002193667	The Fair American / by Elizabeth Coatsworth ; pictures by He	Coatsworth, Elizabeth, 1893-1986.	hathifiles_title
OL549985W	Lobo, Rag, and Vixen and pictures	Ernest Thompson Seton	1899	0	1	1	mdp.39076002196132	Lobo, Rag, and Vixen and pictures : being the personal histo	Seton, Ernest Thompson, 1860-1946.	hathifiles_title
OL7166097W	Bambino the clown	Georges Schreiber	1947	0	1	0	mdp.39076002195407	Bambino the clown / by Georges Schreiber.	Schreiber, Georges, 1904-1977.	hathifiles_title
OL32849741W	Three Vassar girls on the Rhine	Elizabeth W. Champney	1887	0	1	1	mdp.39076002287881	Three Vassar girls on the Rhine : a holiday trip of three co	Champney, Elizabeth W. 1850-1922.	hathifiles_title
OL3581422W	Tom Swift and his Sky Racer	Victor Appleton	1911	0	1	1	mdp.39076002194574	Tom Swift and his sky racer : or, the quickest flight on rec	Appleton, Victor.	hathifiles_title
OL15840526W	Tom Swift in the caves of ice	Victor Appleton	1911	0	1	1	mdp.39076002194608	Tom Swift in the caves of ice : or, the wreck of the airship	Appleton, Victor.	hathifiles_title
OL17983905W	Knight of the wilderness	Maxine Shore	1943	0	1	0	mdp.39076002266067	Knight of the wilderness : the story of Alexander Mackenzie 	Shore, Maxine.	hathifiles_title
OL15739978W	Lardy the Great	Reed Fulton	1932	0	1	0	mdp.39076002266281	Lardy the Great / by Reed Fulton.	Fulton, Reed.	hathifiles_title
OL4785079W	Black Falcon	Armstrong Sperry	1949	0	1	0	mdp.39076002314917	Black Falcon : a story of piracy and Old New Orleans / writt	Sperry, Armstrong, 1897-1976.	hathifiles_title
OL44081798W	Frankenstein, or, the modern Prometheus	Mary Wollstonecraft Shelley	1899	0	2	2	mdp.39076005079566|cub.p103022807015	Frankenstein, or, The modern Prometheus / by Mrs. Shelley.	Shelley, Mary Wollstonecraft, 1797-1851.	hathifiles_title
OL2992034W	Stories of my home folks	Stephens, C. A.	1926	0	1	1	mdp.39076005080218	Stories of my home folks.	Stephens, C. A. 1844-1931.	hathifiles_title
OL16278713W	The old tobacco shop	William Bowen	1921	0	2	2	mdp.39076002449382|nc01.ark:/13960/t48p71g0m	The old tobacco shop : a true account of what befell a littl	Bowen, William, 1877-1937.	hathifiles_title
OL7547968W	The Little Swiss Wood Carver	Madeline Brandeis	1929	0	1	1	mdp.39076002449309	The little Swiss wood-carver / by Madeline Brandeis; photogr	Brandeis, Madeline, 1897-1937.	hathifiles_title
OL12104220W	The adventures of Monkey	Chʻeng-en Wu	1944	0	2	0	coo.31924023404324|mdp.39076002271786	The adventures of Monkey / adapted from the translation made		hathifiles_title
OL7479304W	Aztec drums	Alice Alison Lide	1938	0	1	0	mdp.39076002271976	Aztec drums / by Alice Alison Lide ; illustrated by Carlos S	Lide, Alice Alison, 1890-1956.	hathifiles_title
OL7540137W	Jane's island	Marjorie Hill Allee	1931	0	1	0	mdp.39076002272065	Jane's island / by Marjorie Hill Allee ; with illustrations 	Allee, Marjorie Hill, 1890-1945.	hathifiles_title
OL4892387W	The boy allies with Marshall Foch, or, The closing days of the Great World War	Clair W. Hayes	1919	0	1	1	mdp.39076002274277	The boy allies with Marshall Foch, or, The closing days of t	Hayes, Clair W. 1887-	hathifiles_title
OL2678141W	The boy with the parrot	Elizabeth Jane Coatsworth	1930	0	2	1	mdp.39076002580467|umn.319510008885441	The boy with the parrot : a story of Guatemala / by Elizabet	Coatsworth, Elizabeth, 1893-1986.	hathifiles_title
OL19670841W	Heidi	Spyri, Johanna	1945	0	2	0	mdp.39076002580483|pst.000028372639	Heidi / adapted from the original story by Johanna Spyri ; p	Spyri, Johanna, 1827-1901.	hathifiles_title
OL32090120W	Old nursery stories	Sarah Catherine Martin	1892	0	1	1	mdp.39076002595473	Old nursery stories.		hathifiles_title
OL4341611W	Little Grey Rabbit's party	Uttley, Alison	1937	0	1	0	mdp.39076002595689	Little Grey Rabbit's party / by Alison Uttley ; pictures by 	Uttley, Alison, 1884-1976.	hathifiles_title
OL6810108W	Honey of the Nile	Erick Berry	1938	0	1	0	mdp.39076002598006	Honey of the Nile / by Erick Berry [i.e. A.C. Best] ; illust	Berry, Erick, 1892-1974.	hathifiles_title
OL6590091W	Story in America, 1933-1934	Whit Burnett	1934	0	1	0	mdp.39076002945983	Story in America, 1933-1934 : thirty-four selections from th		hathifiles_title
OL1970099W	The clockwork twin	Walter R. Brooks	1937	0	1	0	mdp.39076002598188	The clockwork twin / by Walter R. Brooks ; with illustration	Brooks, Walter R., 1886-1958.	hathifiles_title
OL3348147W	Jungle babies	Osa Johnson	1930	0	1	1	mdp.39076002604549	Jungle babies / by Mrs. Martin Johnson ; with 21 illustratio	Johnson, Osa, 1894-1953.	hathifiles_title
OL32088397W	The story of a puppet, or, The adventures of Pinocchio	Carlo Collodi	1892	0	1	1	mdp.39076002596604	The story of a puppet, or, The adventures of Pinocchio / by 	Collodi, Carlo, 1826-1890.	hathifiles_title
OL7896465W	With Cortes the conqueror	Virginia Cruse Watson	1917	0	1	1	mdp.39076002604655	With Cortes the conqueror / by Virginia Watson ; with illust	Watson, Virginia, 1872-	hathifiles_title
OL220258W	The bunny stories	John Howard Jewett	1892	0	1	1	mdp.39076002629751	The bunny stories : for young people / by John Howard Jewett	Jewett, John Howard, 1843-1925.	hathifiles_title
OL32088672W	The Monkey that would not kill	Drummond, Henry	1898	0	2	2	mdp.39076002621642|nyp.33333219848732	The monkey that would not kill / by Henry Drummond ; with si	Drummond, Henry, 1851-1897.	hathifiles_title
OL7133787W	Fifer-boy of the Boston siege	Rand, Edward A.	1900	0	1	1	mdp.39076002621873	Fifer-boy of the Boston siege / by Edward A. Rand.	Rand, Edward A. 1837-1903.	hathifiles_title
OL14848603W	Coming through the rye	Grace Livingston Hill	1926	0	1	1	mdp.39076002647803	Coming through the rye / by Grace Livingston Hill.	Hill, Grace Livingston, 1865-1947.	hathifiles_title
OL42571784W	Mildred's married life	Martha Finley	1890	0	1	1	mdp.39076002648363	Mildred's married life : a sequel to Mildred and Elsie / by 	Finley, Martha, 1828-1909.	hathifiles_title
OL32100728W	The house of surprises	L. T. Meade	1896	0	1	1	mdp.39076002657281	The house of surprises : a story for girls / by L.T. Meade.	Meade, L. T., 1844-1914.	hathifiles_title
OL6455642W	The white leader	Constance Lindsay Skinner	1926	0	1	1	mdp.39076002658016	The White Leader / by Constance Lindsay Skinner ; illustrati	Skinner, Constance Lindsay, 1877-1939.	hathifiles_title
OL34044480W	Dave Dawson with the Commandos	Robert Bowen	1942	0	1	1	mdp.39076002631138	Dave Dawson with the commandos / by R. Sidney Bowen.	Bowen, Robert Sidney, 1900-1977.	hathifiles_title
OL4893691W	Frank Merriwell's Bravery	Burt L. Standish	1903	0	2	2	mdp.39076002700347|hvd.32044119762094	Frank Merriwell's bravery / by Burt L. Standish.	Standish, Burt L., 1866-1945.	hathifiles_title
OL7477712W	Varsity letter	Reck, Franklin Mering	1942	0	1	0	mdp.39076002720089	Varsity letter / by Franklin M. Reck.	Reck, Franklin M. 1896-1965.	hathifiles_title
OL5057540W	Cherry Ames, Student Nurse	Helen Wells	1946	0	1	0	mdp.39076002789779	Cherry Ames, student nurse / by Helen Wells.	Wells, Helen, 1910-1986.	hathifiles_title
OL15396387W	Cherry Ames, Veterans' Nurse	Helen Wells	1946	0	1	0	mdp.39076002789829	Cherry Ames, veterans' nurse / by Helen Wells.	Wells, Helen, 1910-1986.	hathifiles_title
OL15147003W	Mr. Popper's Penguins	Richard Atwater	1938	0	2	0	mdp.39076001737886|uva.x000386840	Mr. Popper's penguins / by Richard and Florence Atwater ; il	Atwater, Richard.	hathifiles_title
OL462098W	The Peter Pan picture book	J. M. Barrie	1907	0	1	0	mdp.39076002775158	The Peter Pan picture book : the picture story is based on t	Barrie, J. M. 1860-1937.	hathifiles_title
OL4892386W	The boy allies with Haig in Flanders, or, The fighting Canadians of Vimy Ridge	Clair W. Hayes	1918	0	1	1	mdp.39076002790066	The boy allies with Haig in Flanders, or, The fighting Canad	Hayes, Clair W. 1887-	hathifiles_title
OL4892385W	The boy allies under the Stars and Stripes, or, Leading the American troops to the firing line	Clair W. Hayes	1918	0	1	1	mdp.39076002790116	The boy allies under the Stars and Stripes, or, Leading the 	Hayes, Clair W. 1887-	hathifiles_title
OL7577781W	Where's Patsy?	Marjorie Poppleton	1946	0	1	0	mdp.39076002885510	Where's Patsy? / story and pictures by Marjorie Poppleton.	Poppleton, Marjorie.	hathifiles_title
OL12936095W	The last Abbot	A. F Webling	1944	0	1	0	uc1.$b808645	The last Abbot / A.F. Webling.	Webling, A. F. 1876-	hathifiles_title
OL28614152W	Tante	Anne Douglas Sedgwick	1912	0	1	0	uc1.$b805668	Tante,	Sedgwick, Anne Douglas, 1873-1935.	hathifiles_title
OL7857887W	Rebekah	Jones, M. P.	1889	0	3	3	uc1.$b807276|uc2.ark:/13960/t10p0x29c|umn.31951002001985m	Rebekah : a tale of three cities / by M.P. Jones.	Jones, M. P.	hathifiles_title
OL5464892W	Off to California	Hendrik Conscience	1885	0	1	1	uc1.$b807481	Off to California : a tale of the gold country / adapted fro	Conscience, Hendrik, 1812-1883.	hathifiles_title
OL12184678W	The glass crutch	James Alonzo Bishop	1945	0	1	0	uc1.$b803555	The glass crutch : the biographical novel of William Wynne W	Bishop, Jim, 1907-1987.	hathifiles_title
OL12489416W	The last slaver	George S. King	1933	0	1	0	uc1.$b799410	The last slaver / by George S. King.	King, George S. 1878-	hathifiles_title
OL6326572W	For this my glory	Paul Dayton Bailey	1940	0	1	1	uc1.$b800517	For this my glory,	Bailey, Paul, 1906-1987.	hathifiles_title
OL9437747W	So immortal a flower	Roberts, Cecil	1944	0	2	0	uc1.$b795583|coo.31924013217652	So immortal a flower / Cecil Roberts.	Roberts, Cecil, 1892-1976.	hathifiles_title
OL505708W	Introduction to modern English and American literature	W. Somerset Maugham	1943	0	1	0	uc1.$b683694	Introduction to modern English and American literature.	Maugham, W. Somerset 1874-1965.	hathifiles_title
OL2170624W	The hunter of the Pamirs	Georgiĭ Tushkan	1944	0	1	0	uc1.$b662550	The hunter of the Pamirs; a novel of adventure in Soviet Cen	Tushkan, Georgiĭ.	hathifiles_title
OL16747271W	English prose fiction, including translations	San Francisco Public Library	1897	0	3	3	uc1.$b658917|uc1.b4523851|uc2.ark:/13960/t8v98c99t	English prose fiction, including translations.	San Francisco Public Library.	hathifiles_title
OL485428W	The Dude Ranger	Zane Grey	1931	0	3	1	uc1.$b358699|ufl.31262047386999|ufl.31262047386973	The dude ranger / Zane Grey.	Grey, Zane, 1872-1939.	hathifiles_title
OL485647W	Majesty's Rancho	Zane Grey	1937	0	1	0	uc1.$b358709	Majesty's rancho / Zane Grey.	Grey, Zane, 1872-1939.	hathifiles_title
OL485547W	Twin Sombreros	Zane Grey	1940	0	1	0	uc1.$b358710	Twin Sombreros / Zane Grey.	Grey, Zane, 1872-1939.	hathifiles_title
OL485680W	Robbers' roost	Zane Grey	1930	0	1	0	uc1.$b358712	Robbers' roost / Zane Grey.	Grey, Zane, 1872-1939.	hathifiles_title
OL11477670W	The blue and the gray, or, The Civil War as seen by a boy	A. R. White	1898	0	1	1	wu.89077596773	The blue and the gray, or, The Civil War as seen by a boy : 	White, A. R.	hathifiles_title
OL43354123W	The English novel	Saintsbury, George	1927	0	2	2	mdp.39015030839503|uc1.b4306617	The English novel / by George Saintsbury--.	Saintsbury, George, 1845-1933.	hathifiles_title
OL1792878W	Zigzag journeys in the great Northwest, or, A trip to the American Switzerland	Hezekiah Butterworth	1890	0	1	1	uc1.b4499160	Zigzag journeys in the great Northwest, or, A trip to the Am	Butterworth, Hezekiah, 1839-1905.	hathifiles_title
OL4394439W	The boys' book of whalers	A. Hyatt Verrill	1922	0	3	3	uc1.$b271914|loc.ark:/13960/t88g9fk16|osu.32435050457191	Boys' book of whalers / by A. Hyatt Verrill ; with illustrat	Verrill, A. Hyatt 1871-1954.	hathifiles_title
OL18520936W	Brother Petroc's return	S. M. C.	1937	0	1	0	uc1.$b298693	Brother Petroc's return / by Emmet Lavery; an adaptation of 	Lavery, Emmet, 1902-1986.	hathifiles_title
OL15719287W	L' assommoir =	Emile Zola	1882	0	2	1	uc1.$b318007|uva.x000212409	L'assommoir : a realistic novel / by Emile Zola ; translated	Zola, Émile, 1840-1902.	hathifiles_title
OL1794933W	Six essays on the responsibilities of the novelist	Frank Norris	1949	0	1	1	uc1.$b31311	Six essays on the responsibilities of the novelist.	Norris, Frank, 1870-1902.	hathifiles_title
OL17967078W	All the trumpets sounded	William George Hardy	1939	0	1	0	uc1.$b100794	All the trumpets sounded : novel based on the life of Moses 	Hardy, W. G. 1895-1979.	hathifiles_title
OL6404775W	All the trumpets sounded	W. G. Hardy	1942	0	1	0	uc1.$b100794	All the trumpets sounded : novel based on the life of Moses 	Hardy, W. G. 1895-1979.	hathifiles_title
OL32047509W	Drums along the Mohawk	Wat Dumaux Edmonds	1942	0	2	0	uc1.b3687674|umn.31951000782327a	Drums along the Mohawk,	Edmonds, Walter Dumaux, 1903-1998.	hathifiles_title
OL485546W	The Trail Driver	Zane Grey	1936	0	1	0	uc1.b3688195	The trail driver / by Zane Grey.	Grey, Zane, 1872-1939.	hathifiles_title
OL44440699W	Joan and Peter	H. G. Wells	1926	0	1	0	uc1.b3759966	Joan and Peter; the story of an education; by H. G. Wells.	Wells, H. G. 1866-1946.	hathifiles_title
OL7536190W	Mad Sir Peter	Dilnot, Frank	1932	0	1	0	umn.31951002135106v	Mad Sir Peter.	Dilnot, Frank, 1875-	hathifiles_title
OL37110W	His monkey wife, or, Married to a chimp	Collier, John	1930	0	1	0	uc1.b3810600	His monkey wife, or, Married to a chimp / John Collier.	Collier, John, 1901-1980.	hathifiles_title
OL1165465W	Isles of despair	Ion Llewellyn Idriess	1947	0	1	0	uc1.b3821383	Isles of despair.	Idriess, Ion Llewellyn, 1890-	hathifiles_title
OL32090992W	The boy travellers in Australasia	Thomas Wallace Knox	1889	0	2	2	uc1.b3821529|hvd.hn5i5x	The boy travellers in Australasia; adventures of two youths 	Knox, Thomas Wallace, 1835-1896.	hathifiles_title
OL4608105W	Mary Wakefield	Mazo De la Roche	1949	0	1	0	uc1.b3834653	Mary Wakefield.	De la Roche, Mazo, 1879-1961.	hathifiles_title
OL4608106W	Whiteoaks of Jalna	Mazo De la Roche	1929	0	1	0	uc1.b3834656	Whiteoaks of Jalna.	De la Roche, Mazo, 1879-1961.	hathifiles_title
