ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	combined_identity_status	cross_source_corroborated	newly_resolved_by_wikidata	resolved_person_qid	resolved_gr_name	resolved_ol_name	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type	wikidata_identity_status	gr_wikidata_candidate_qid_count	corroborated_qid_count	corroborated_qids	matched_qid	matched_gr_target_names	matched_ol_name	matched_ol_name_source	matched_wikidata_name	matched_wikidata_name_source	wikidata_label	wikidata_description	wikidata_occupation_qids	wikidata_birth	wikidata_death	enwiki_title
/works/OL2341701W	Adrift in New York	Horatio Alger	9807615	Horatio Alger Jr.	/authors/OL316972A	SAME_PERSON_OL_DIRECT	True	False	Q453251	Horatio Alger Jr.	Horatio Alger, Jr.	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME	SAME_PERSON_WIKIDATA	1	1	Q453251	Q453251	Horatio Alger Jr.	Horatio Alger	personal_name	Horatio Alger	wikidata_label	Horatio Alger	American novelist (1832–1899)	Q36180|Q6625963|Q4853732|Q1930187|Q482980	+1832-01-13T00:00:00Z|+1832-01-01T00:00:00Z|+1834-01-13T00:00:00Z	+1899-07-18T00:00:00Z|+1899-01-01T00:00:00Z	Horatio Alger
/works/OL2341702W	Brave and Bold	Horatio Alger	3569659	Horatio Alger Jr.	/authors/OL316972A	SAME_PERSON_OL_DIRECT	True	False	Q453251	Horatio Alger Jr.	Horatio Alger, Jr.	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME	SAME_PERSON_WIKIDATA	1	1	Q453251	Q453251	Horatio Alger Jr.	Horatio Alger	personal_name	Horatio Alger	wikidata_label	Horatio Alger	American novelist (1832–1899)	Q36180|Q6625963|Q4853732|Q1930187|Q482980	+1832-01-13T00:00:00Z|+1832-01-01T00:00:00Z|+1834-01-13T00:00:00Z	+1899-07-18T00:00:00Z|+1899-01-01T00:00:00Z	Horatio Alger
/works/OL2341708W	The Cash Boy	Horatio Alger	709448	Horatio Alger Jr.	/authors/OL316972A	SAME_PERSON_OL_DIRECT	True	False	Q453251	Horatio Alger Jr.	Horatio Alger, Jr.	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME	SAME_PERSON_WIKIDATA	1	1	Q453251	Q453251	Horatio Alger Jr.	Horatio Alger	personal_name	Horatio Alger	wikidata_label	Horatio Alger	American novelist (1832–1899)	Q36180|Q6625963|Q4853732|Q1930187|Q482980	+1832-01-13T00:00:00Z|+1832-01-01T00:00:00Z|+1834-01-13T00:00:00Z	+1899-07-18T00:00:00Z|+1899-01-01T00:00:00Z	Horatio Alger
/works/OL2341710W	Driven from Home	Horatio Alger	903432	Horatio Alger Jr.	/authors/OL316972A	SAME_PERSON_OL_DIRECT	True	False	Q453251	Horatio Alger Jr.	Horatio Alger, Jr.	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME	SAME_PERSON_WIKIDATA	1	1	Q453251	Q453251	Horatio Alger Jr.	Horatio Alger	personal_name	Horatio Alger	wikidata_label	Horatio Alger	American novelist (1832–1899)	Q36180|Q6625963|Q4853732|Q1930187|Q482980	+1832-01-13T00:00:00Z|+1832-01-01T00:00:00Z|+1834-01-13T00:00:00Z	+1899-07-18T00:00:00Z|+1899-01-01T00:00:00Z	Horatio Alger
/works/OL2341853W	The Celebrity	Winston Churchill	633926	Robert Elmer	/authors/OL316976A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2343166W	Raiding with Morgan	Byron A. Dunn	25656758	Jim R. Woolard	/authors/OL317192A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2343277W	The super-barbarians	Carlton Dawe	6461100	John Brunner	/authors/OL317222A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	3	0													
/works/OL2343319W	The trail of the lonesome pine	Fox, John	2953130	John Fox Jr.	/authors/OL317224A	SAME_PERSON_OL_DIRECT	True	False	Q1700099	John Fox Jr.	John Fox Jr.	DIRECT_NAME_MATCH	John Fox Jr.	John Fox Jr.	OL_NAME_OR_PERSONAL_NAME	SAME_PERSON_WIKIDATA	1	1	Q1700099	Q1700099	John Fox Jr.	John Fox	alternate_names	John Fox	wikidata_label	John Fox	American journalist, novelist and short story writer (1862–1919)	Q1930187|Q6625963|Q36180	+1862-12-16T00:00:00Z|+1863-00-00T00:00:00Z	+1919-07-07T00:00:00Z|+1919-07-08T00:00:00Z|+1919-00-00T00:00:00Z	John Fox Jr.
/works/OL2343322W	The heart of the hills	Fox, John	3251326	John Fox Jr.	/authors/OL317224A	SAME_PERSON_OL_DIRECT	True	False	Q1700099	John Fox Jr.	John Fox Jr.	DIRECT_NAME_MATCH	John Fox Jr.	John Fox Jr.	OL_NAME_OR_PERSONAL_NAME	SAME_PERSON_WIKIDATA	1	1	Q1700099	Q1700099	John Fox Jr.	John Fox	alternate_names	John Fox	wikidata_label	John Fox	American journalist, novelist and short story writer (1862–1919)	Q1930187|Q6625963|Q36180	+1862-12-16T00:00:00Z|+1863-00-00T00:00:00Z	+1919-07-07T00:00:00Z|+1919-07-08T00:00:00Z|+1919-00-00T00:00:00Z	John Fox Jr.
/works/OL2343324W	The Kentuckians	Fox, John	1070675	Janice Holt Giles	/authors/OL317224A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2343325W	The little shepherd of Kingdom Come	Fox, John	2517834	John Fox Jr.		AMBIGUOUS_OL_AUTHOR_KEY	False	False				OL_AUTHOR_KEY_AMBIGUOUS				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2343738W	The orchid	Grant, Robert	55687915	Sahar Ayachi	/authors/OL317257A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2344146W	The lion's skin	John S. Wise	1155498	Rafael Sabatini	/authors/OL317319A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2344772W	The three students	Macfall, Haldane	13137562	Arthur Conan Doyle | Cristina Ravizza | Patrizia Gorgerino	/authors/OL317368A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2344904W	Indian child life	Therese O. Deming	13270337	Charles Alexander Eastman	/authors/OL317381A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2344907W	Little Eagle	Therese O. Deming	1341683	Chen Jiang Hong	/authors/OL317381A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2345244W	Children of the river	Dickson, Harris	231346	Linda Crew	/authors/OL317417A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2345547W	Two prisoners	Page, Thomas Nelson	1874819	Lajos Ziahy | Lajos Zilahy	/authors/OL2852504A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2345668W	Marti	Annie Maria Barnes	27027404	Tonya Snow-Cook	/authors/OL317475A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2345716W	The dragon painter	Sidney McCall	2042820		/authors/OL2399185A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL235028W	On Common Ground	Sydney H. Preston	18462980	Tracy Kelleher	/authors/OL2514662A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL235866W	Casa Grande	Charles Duff Stuart	2907914	Jude Deveraux	/authors/OL2516584A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL235941W	Ewa	W. Arthur Noble	55585217	Matthieu Biasotto	/authors/OL2516738A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL236839W	The man from Texas	Henry Oldham	3892696	Linda Style	/authors/OL2521294A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL237218W	Zulma	Mary Frances Seibert	2654598	Elaine Hollingsworth	/authors/OL2522479A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL238224W	College days	John Seymour Wood	41921601	Selena Kitt	/authors/OL2525191A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2384376W	Waters of life and death	Aleksandr Konstantinovich Voronskiĭ	57118272	Basingstoke	/authors/OL325554A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2385381W	South Pacific	Michener, James A.	2522667	Oscar Hammerstein II | Richard Rodgers	/authors/OL325801A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	7	0													
/works/OL23932776W	The flesh and the devil	Howard Horner	952808	Teresa Denys	/authors/OL1253616A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL239758W	Children of the wild	Roberts, Charles George Douglas	23505702	Giles Milton	/authors/OL162099A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL240789W	The children's book	Crocheron, Augusta Joyce	5768221	A.S. Byatt	/authors/OL2534062A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL24123W	Merry Men	Robert Louis Stevenson	220063	Carolyn Chute	/authors/OL25963A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL24177W	The last circle	Stephen Vincent Benét	28133615	Gretchen Blickensderfer	/authors/OL25965A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL241901W	Sergeant Michael Cassidy, R. E	H. C. McNeile	2938278	Sapper	/authors/OL2827465A	SAME_PERSON_OL_ALIAS	False	False		Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALIAS_MATCH	Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL241903W	The black gang	H. C. McNeile	6292327	Sapper	/authors/OL2827465A	SAME_PERSON_OL_ALIAS	False	False		Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALIAS_MATCH	Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL241905W	Temple tower	H. C. McNeile	17067418	Sapper	/authors/OL2827465A	SAME_PERSON_OL_ALIAS	False	False		Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALIAS_MATCH	Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL24311W	The heart of it	William Osborn Stoddard	48694802	Molly O'Keefe	/authors/OL25979A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL243995W	Wheels within wheels	Alec Waugh	1409750	Dervla Murphy	/authors/OL2549287A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL24420124W	Rogues and vagabonds	Mackenzie, Compton	4706623	Marilyn Lightstone	/authors/OL6924798A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL2453763W	Genio y figura	Juan Valera	25318094	Jose Tomas	/authors/OL340679A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL2455400W	The millionaire	M. Art͡sybashev	43867732	Victoria Purman	/authors/OL340972A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459758W	Bimbo	Waterhouse, Keith.	43500690	Rin Ahmad	/authors/OL341872A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459814W	The Picts and the Martyrs or, Not welcome at all	John Arthur Ransome Marriott	2363175	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459820W	The Big Six	John Arthur Ransome Marriott	1674375	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459822W	Bohemia in London	John Arthur Ransome Marriott	1795370	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459824W	Missee Lee	John Arthur Ransome Marriott	374488	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459825W	Coot Club	John Arthur Ransome Marriott	1983338	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459826W	Great Northern?	John Arthur Ransome Marriott	374480	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459827W	Secret water	John Arthur Ransome Marriott	2363186	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459828W	Winter holiday	John Arthur Ransome Marriott	1309791	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459832W	We didn't mean to go to sea	John Arthur Ransome Marriott	1080244	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459834W	Swallowdale (Swallows and Amazons #2)	John Arthur Ransome Marriott	1309797	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459836W	Old Peter's Russian tales	John Arthur Ransome Marriott	2131250	Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2459837W	Swallows and Amazons	John Arthur Ransome Marriott	231599	Alison Larkin | Arthur Ransome	/authors/OL4342369A	SAME_PERSON_OL_ALIAS	False	False		Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL246666W	The land of gold	George Graham Spurr	216480	Gillian Bradshaw	/authors/OL2561844A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL24959597W	In the valley	Harold Frederic	42125498	Jason Lambright	/authors/OL24181A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL24972621W	Only a girl	Cyril A. Jones	6620351	Lian Gouw	/authors/OL1770812A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL24978071W	The pursued	W. J. Gordon	18045615	C.S. Forester	/authors/OL2040226A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2507045W	Emmanuel	John Joseph Keane	26738137	Francesco D. Bianco	/authors/OL2571196A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL250970W	Vedanta Philosophy	Abhedananda	9410215	Abhedananda (Swami.)	/authors/OL307306A	SAME_PERSON_OL_DIRECT	False	False		Abhedananda (Swami.)	Abhedananda	DIRECT_NAME_MATCH	Abhedananda (Swami.)	Abhedananda	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2535377W	To the dark tower	Francis Henry King	6240068	Frank Belknap Long	/authors/OL358628A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2564006W	Genji monogatari	Murasaki Shikibu	10939671	Mark Young	/authors/OL365212A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	20	0													
/works/OL25675560W	Great Meadow	Elizabeth Madox Roberts	1984134	Dirk Bogarde	/authors/OL5755289A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2571823W	Tristrant	Eilhart	1727093	Eilhart von Oberg | Hadumod Bussmann		AMBIGUOUS_OL_AUTHOR_KEY	False	False				OL_AUTHOR_KEY_AMBIGUOUS				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL261183W	The King's Stilts	Ted Geisel	101748	Dr. Seuss	/authors/OL2622837A	SAME_PERSON_OL_DIRECT	False	False		Dr. Seuss	Dr. Seuss	DIRECT_NAME_MATCH	Dr. Seuss	Dr. Seuss	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL264557W	A Night in a Moorish Harem	Lord George Herbert	2087108	Anonymous | George Herbert, 5th Earl of Carnarvon	/authors/OL6886576A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	10	0													
/works/OL2646750W	Cheerful	Edna Ferber	490933	Palmer Brown	/authors/OL385813A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL26691W	Perceval le Gallois	Chrétien	6079970	Francois Johan	/authors/OL26183A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL26695W	Yvain, le Chevalier au lion	Chrétien	138035	Chretien de Troyes	/authors/OL26183A	SAME_PERSON_OL_DIRECT	False	False		Chretien de Troyes	Chrétien de Troyes	DIRECT_NAME_MATCH	Chretien de Troyes	Chrétien de Troyes	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2678120W	The white horse	Elizabeth Jane Coatsworth	2458104	Cynthia D. Grant	/authors/OL390842A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2678131W	Here I stay	Elizabeth Jane Coatsworth	1039796	Barbara Michaels	/authors/OL390842A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2688910W	The Lionhearted	Reznikoff, Charles	9241510	Harriet May Savitz	/authors/OL392821A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2697880W	The flight of the eagle	O'Grady, Standish	652153	Jiddu Krishnamurti	/authors/OL394293A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2711663W	The road between	Farrell, James T.	56889408	Courtney Peppernell	/authors/OL396615A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2738729W	Don't you cry for me	Weld, John	3028573	Mary Freels Rosborough	/authors/OL401500A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2746368W	The Valley of Horses	Untinen Auel, Jean Marie	630903	Jean M. Auel | Jean M. Untinen-Auel	/authors/OL402869A	SAME_PERSON_OL_DIRECT	False	False		Jean M. Auel	Jean M. Auel	DIRECT_NAME_MATCH	Jean M. Auel	Jean M. Auel	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2750291W	The fire in the flint	Walter Francis White	938167	Candace Robb	/authors/OL403541A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL2758691W	Home Port	Olive Higgins Prouty	18673482	Colleen Coover	/authors/OL405101A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL27678W	The county fair	Tasha Tudor	124894	Katherine Valentine	/authors/OL26370A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL27763655W	The fall of Constantinople	J. M. Neale	4981853	Bernardine Kielty | Mostafa Mogharrabi | brnrdyn khylty	/authors/OL113867A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL28195484W	The transferred ghost	Frank R. Stockton	47461311	J. H. Coira | Rafael Coira	/authors/OL6926367A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL28203067W	Come and get it	Edna Ferber	25194767	India Masters | Keira Cole	/authors/OL385813A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2827148W	The secret valley	Nicholas Size	7024527	Trevor Bolton	/authors/OL422033A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL2831513W	French Mediaeval Romances from the Lays of Marie de France	Marie	114648	Jean-Pierre Bordier | Marie de France		AMBIGUOUS_OL_AUTHOR_KEY	False	False				OL_AUTHOR_KEY_AMBIGUOUS				NO_WIKIDATA_CANDIDATE	0	0													
