ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	ol_author_source_keys	redirect_applied	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type
/works/OL576187W	Fuoco	Gabriele D'Annunzio	16880108	Tahar ben Jelloun	/authors/OL42037A	/authors/OL42037A	0	UNRESOLVED			
/works/OL5780330W	Daughters of heaven	Victoria Cross	363541	Michelanne Forster	/authors/OL1412253A	/authors/OL1412253A	0	UNRESOLVED			
/works/OL5945054W	The purple robe	Ralph Bradford	42937596	David  Dean	/authors/OL1474425A	/authors/OL1474425A	0	UNRESOLVED			
/works/OL5959547W	Pardners	Beach, Rex	46167582		/authors/OL1478737A	/authors/OL1478737A	0	UNRESOLVED			
/works/OL5969183W	The grapple	Grace MacGowan Cooke	97872	Harry Turtledove	/authors/OL1482457A	/authors/OL1482457A	0	UNRESOLVED			
/works/OL5970679W	Time for school	Charles Hofer	42933063	Ellen Lawrence	/authors/OL1483012A	/authors/OL1483012A	0	UNRESOLVED			
/works/OL6026025W	The silver bowl	Hugh Ross Williamson	14347584	Diane Stanley	/authors/OL1513584A	/authors/OL1513584A	0	UNRESOLVED			
/works/OL6058782W	The King's Arrow	H. A. Cody	624769	Michael Cadnum	/authors/OL1529942A	/authors/OL1529942A	0	UNRESOLVED			
/works/OL6059887W	Land of women	Käthe Olshausen-Schönberger	1363120	Lisa M. Bitel	/authors/OL1530612A	/authors/OL1530612A	0	UNRESOLVED			
/works/OL6108474W	Mendel	Cannan, Gilbert	45784534	Anita Lavi	/authors/OL1555793A	/authors/OL1555793A	0	UNRESOLVED			
/works/OL6143833W	Tomek	Adelaide Ross	6219549	Jean-Claude Mourlevat	/authors/OL1572568A	/authors/OL1572568A	0	UNRESOLVED			
/works/OL6150333W	A handful of silver	Horace Townsend	2450794	Meg Hutchinson				OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL619322W	I know a secret	Christopher Morley	51319924	Tess Gerritsen	/authors/OL47492A	/authors/OL47492A	0	UNRESOLVED			
/works/OL619329W	Murder with a difference	Christopher Morley	48874914	Molly Lefebure	/authors/OL47492A	/authors/OL47492A	0	UNRESOLVED			
/works/OL6203210W	Casual slaughters	Virginia Hanson	3655086	Robert A. Carter	/authors/OL1598302A	/authors/OL1598302A	0	UNRESOLVED			
/works/OL6213273W	The lady and the pirate	Emerson Hough	39919681	Victoria Wessex	/authors/OL1603793A	/authors/OL1603793A	0	UNRESOLVED			
/works/OL6221351W	The old wives tale	George Peele	2248867	Arnold Bennett	/authors/OL1607167A	/authors/OL1607167A	0	UNRESOLVED			
/works/OL6271196W	The unfortunate traveller	Nash, Thomas	23749677	Edmund Gosse | Thomas Nashe	/authors/OL1635149A	/authors/OL1635149A	0	OL_ALIAS_MATCH	Thomas Nashe	Thomas Nashe	OL_ALTERNATE_NAME
/works/OL6304899W	Brass buttons	Jack Rawson	25560683	Sonya C. Dodd	/authors/OL1644175A	/authors/OL1644175A	0	UNRESOLVED			
/works/OL6309741W	The raven's wing	Elizabeth Sprigge	42268919	Frances Watts	/authors/OL1645770A	/authors/OL1645770A	0	UNRESOLVED			
/works/OL6316094W	Crumbling walls	Joan Conquest	23747879	Laura Strandt	/authors/OL1649463A	/authors/OL1649463A	0	UNRESOLVED			
/works/OL6322185W	Love is a racket	Rian James	1966019	John Ridley	/authors/OL1652464A	/authors/OL1652464A	0	UNRESOLVED			
/works/OL6327626W	Twelve o'clock high!	Beirne Lay	820246	Beirne Lay Jr. | Sy Bartlett	/authors/OL1654215A	/authors/OL1654215A	0	UNRESOLVED			
/works/OL6328871W	Alas, poor Yorick!	Alfred Hoyt Bill	12655495	Chelsea Quinn Yarbro	/authors/OL1654617A	/authors/OL1654617A	0	UNRESOLVED			
/works/OL6334857W	Swamp water	Vereen Bell	26173816	Robert Munsch	/authors/OL1656571A	/authors/OL1656571A	0	UNRESOLVED			
/works/OL6342381W	The regulators	William Degenhard	955346	Maria Eugenia Ciocchini Suarez | Richard Bachman | Stephen King	/authors/OL1659259A	/authors/OL1659259A	0	UNRESOLVED			
/works/OL642803W	Preobrazhenie	Sergeĭ Nikolaevich Sergeev-T͡Senskiĭ	49727955	Ivan Ormandzhiev	/authors/OL49543A	/authors/OL49543A	0	UNRESOLVED			
/works/OL6438527W	The Blood of the Conquerors	Harvey Fergusson	3446419	Harvey Fergusson II	/authors/OL1706654A	/authors/OL1706654A	0	UNRESOLVED			
/works/OL6441489W	Our lives	Gaer, Joseph	46733298	Sharyan Alleyne	/authors/OL1707676A	/authors/OL1707676A	0	UNRESOLVED			
/works/OL6458462W	The wild wood	Dorothy Clewes	14299547	Charles de Lint	/authors/OL1713231A	/authors/OL1713231A	0	UNRESOLVED			
/works/OL648406W	Grey granite	James Leslie Mitchell	1534214	Lewis Grassic Gibbon	/authors/OL50251A	/authors/OL50251A	0	OL_ALIAS_MATCH	Lewis Grassic Gibbon	Lewis Grassic GIBBON | Lewis Grassic Gibbon | Lewis grassic gibbon	OL_ALTERNATE_NAME
/works/OL648413W	A Scots quair	James Leslie Mitchell	1211864	Lewis Grassic Gibbon	/authors/OL50251A	/authors/OL50251A	0	OL_ALIAS_MATCH	Lewis Grassic Gibbon	Lewis Grassic GIBBON | Lewis Grassic Gibbon | Lewis grassic gibbon	OL_ALTERNATE_NAME
/works/OL648416W	Sunset song	James Leslie Mitchell	2555083	Lewis Grassic Gibbon	/authors/OL50251A	/authors/OL50251A	0	OL_ALIAS_MATCH	Lewis Grassic Gibbon	Lewis Grassic GIBBON | Lewis Grassic Gibbon | Lewis grassic gibbon	OL_ALTERNATE_NAME
/works/OL6529952W	The childhood of Jesus	Geraldine Dorothy Cummins	21522388	Dzons Maksvels Kutze | J.M. Coetzee	/authors/OL1745084A	/authors/OL1745084A	0	UNRESOLVED			
/works/OL6557431W	Out of a clear sky	Maria Thompson Daviess	3263088	Sally Hinchcliffe	/authors/OL1756904A	/authors/OL1756904A	0	UNRESOLVED			
/works/OL6557453W	The hard times	Annie Nelles Dumond	46028733	Russell Scott	/authors/OL1756906A	/authors/OL1756906A	0	UNRESOLVED			
/works/OL6565062W	Golden Lady	Eleanor Frances Brown	734496	Shirl Henke	/authors/OL1759715A	/authors/OL1759715A	0	UNRESOLVED			
/works/OL6578338W	The strange land	Ned Calmer	22012680	Julia Riding	/authors/OL1764705A	/authors/OL1764705A	0	UNRESOLVED			
/works/OL6580753W	Radio City	Hartzell Spence	2293144	Bruce Eaton	/authors/OL1765294A	/authors/OL1765294A	0	UNRESOLVED			
/works/OL6580754W	Vain shadow	Hartzell Spence	45261984	Jane Hervey	/authors/OL1765294A	/authors/OL1765294A	0	UNRESOLVED			
/works/OL6583025W	English stories	Hale, Edward Everett	1063279	Arturo Vivante	/authors/OL1765999A	/authors/OL1765999A	0	UNRESOLVED			
/works/OL6583318W	Light of other days	Elizabeth Frances Corbett	44813118	Bob Shaw	/authors/OL1766081A	/authors/OL1766081A	0	UNRESOLVED			
/works/OL6593134W	The craft of novel writing	A. S. Burack	1684099	Dianne Doubtfire	/authors/OL1770044A	/authors/OL1770044A	0	UNRESOLVED			
/works/OL6595930W	The Body in the Bed	Bill S. Ballinger	21955643	Jerold Last	/authors/OL1771267A	/authors/OL1771267A	0	UNRESOLVED			
/works/OL6607655W	Savage gentleman	Dana Fuller Ross	24897901	Noel B. Gerson	/authors/OL577528A	/authors/OL577528A	0	DIRECT_NAME_MATCH	Noel B. Gerson	Noel B. Gerson	OL_NAME_OR_PERSONAL_NAME
/works/OL6607988W	Gallop!	John Ressich	2146002	Rufus Butler Seder	/authors/OL1776502A	/authors/OL1776502A	0	UNRESOLVED			
/works/OL662635W	I.N.R.I	Peter Rosegger	3253860	Michael Moorcock	/authors/OL51614A	/authors/OL51614A	0	UNRESOLVED			
/works/OL6661525W	Wait for the Dawn	Martha Albrand	44594775	Derrick Nabarro	/authors/OL1800159A	/authors/OL1800159A	0	UNRESOLVED			
/works/OL6661916W	The commandos	Elliott Arnold	587932	Douglas C. Waller	/authors/OL1800289A	/authors/OL1800289A	0	UNRESOLVED			
/works/OL6663720W	Navy diver	Henry Gregor Felsen	2292013	Victor Boesen	/authors/OL1800866A	/authors/OL1800866A	0	UNRESOLVED			
/works/OL6665110W	Anandamath	Bankim Chandra Chatterji	1790874	Bankim Chandra Chattopadhyay	/authors/OL2803A	/authors/OL2803A	0	OL_ALIAS_MATCH	Bankim Chandra Chattopadhyay	Bankim Chandra Chattopadhyay	OL_ALTERNATE_NAME
/works/OL6665674W	Why the chimes rang	Raymond Alden Underhill	110042	Raymond Macdonald Alden	/authors/OL4558397A	/authors/OL4558397A	0	DIRECT_NAME_MATCH	Raymond Macdonald Alden	Raymond Macdonald Alden	OL_NAME_OR_PERSONAL_NAME
/works/OL6668072W	...Summer after summer	Sullivan, Richard	44930060	Ann DeFee	/authors/OL1801990A	/authors/OL1801990A	0	UNRESOLVED			
/works/OL666855W	Hebdomeros	De Chirico, Giorgio	631770	Giorgio de Chirico	/authors/OL51856A	/authors/OL51856A	0	UNRESOLVED			
/works/OL6675287W	The Rough Riders	Hermann Hagedorn	743771	Theodore Roosevelt	/authors/OL1804038A	/authors/OL1804038A	0	UNRESOLVED			
/works/OL6682778W	Dangerous legacy	George Harmon Coxe	49031870	Valerie Hansen	/authors/OL1806358A	/authors/OL1806358A	0	UNRESOLVED			
/works/OL6697758W	Count Hannibal.   A Romance of the court of France	Stanley John Weymann	4882954	Stanley J. Weyman	/authors/OL2553536A	/authors/OL2553536A	0	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME
/works/OL6697779W	A gentleman of France	Stanley John Weymann	926562	Stanley J. Weyman	/authors/OL2553536A	/authors/OL2553536A	0	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME
/works/OL6697784W	The Castle Inn	Stanley John Weymann	926567	Stanley J. Weyman	/authors/OL2553536A	/authors/OL2553536A	0	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME
/works/OL6697786W	Under the red robe	Stanley John Weymann	21359288	Stanley J. Weyman	/authors/OL2553536A	/authors/OL2553536A	0	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME
/works/OL6713417W	So long to learn	Doreen Eileen Agnew Wallace	46030325	John Masefield	/authors/OL1816916A	/authors/OL1816916A	0	UNRESOLVED			
/works/OL6729710W	The murder tree	Leslie McFarlane	26785381	Alan  Veale	/authors/OL21218A	/authors/OL1822558A	1	UNRESOLVED			
/works/OL6804085W	Fathom five	Nora Benjamin Kubie	1867450	James Bow	/authors/OL1861016A	/authors/OL1861016A	0	UNRESOLVED			
/works/OL6804345W	The Graces	L. Adams Beck	45110085	Laure Eve	/authors/OL1917858A	/authors/OL1917858A	0	UNRESOLVED			
/works/OL6804354W	The Thunderer	L. Adams Beck	47193050	E. Barrington	/authors/OL1917858A	/authors/OL1917858A	0	OL_ALIAS_MATCH	E. Barrington	E. BARRINGTON | E. Barrington	OL_ALTERNATE_NAME
/works/OL6804358W	The Ladies!	L. Adams Beck	594190	Doris Grumbach	/authors/OL1917858A	/authors/OL1917858A	0	UNRESOLVED			
/works/OL6806103W	Any number can play	Edward Harris Heth	42008037	Clifton Fadiman	/authors/OL1861783A	/authors/OL1861783A	0	UNRESOLVED			
/works/OL6807299W	The freebooters	Robert Wernick	754234	Barry Windsor-Smith	/authors/OL1862261A	/authors/OL1862261A	0	UNRESOLVED			
/works/OL6807372W	In the land of cotton	Dorothy Scarborough	6603057	Martha A. Taylor	/authors/OL1862283A	/authors/OL1862283A	0	UNRESOLVED			
/works/OL6808402W	Modern fiction	Dorothy Brewster	53414592	Virginia Woolf	/authors/OL1862706A	/authors/OL1862706A	0	UNRESOLVED			
/works/OL6809405W	Three Eighteenth Century Romances	Walpole, Horace	2130088	Harrison R. Steeves	/authors/OL2180322A	/authors/OL2180322A	0	UNRESOLVED			
/works/OL6831736W	A gentleman of fortune	H. C. Bailey	6627956	Anna Dean	/authors/OL1872302A	/authors/OL1872302A	0	UNRESOLVED			
/works/OL6831744W	The merchant prince	H. C. Bailey	2445943	Armin Shimerman | Michael Scott	/authors/OL1872302A	/authors/OL1872302A	0	UNRESOLVED			
/works/OL6831764W	Shadow on the wall	H. C. Bailey	1717228	Jonathan Aycliffe	/authors/OL1872302A	/authors/OL1872302A	0	UNRESOLVED			
/works/OL6832691W	The white darkness	Lawrence Mott	2918941	Geraldine McCaughrean	/authors/OL1872531A	/authors/OL1872531A	0	UNRESOLVED			
/works/OL6833650W	Be my love	Harriet Hinsdale	48284556	J.C. McKenzie	/authors/OL1872802A	/authors/OL1872802A	0	UNRESOLVED			
/works/OL6860837W	The silent duchess	Green, Anne	381607	Dacia Maraini	/authors/OL1884405A	/authors/OL1884405A	0	UNRESOLVED			
/works/OL6866300W	Morning of life	Kristmann Guðmundsson	5346128	Kristmann Gudmundsson	/authors/OL1887959A	/authors/OL1887959A	0	UNRESOLVED			
/works/OL6901043W	Gorgo	Charles Kelsey Gaines	13249025	Carson Bingham	/authors/OL2882971A	/authors/OL2882971A	0	UNRESOLVED			
/works/OL69043W	Under the sunset	William Dean Howells	768567	Bram Stoker	/authors/OL23681A	/authors/OL23681A	0	UNRESOLVED			
/works/OL69114W	An imperative duty	William Dean Howells	2738465	Paul James Petrie	/authors/OL23681A	/authors/OL23681A	0	UNRESOLVED			
/works/OL6911852W	Kona	Marjorie Jane Putnam Sinclair	41073580	Synful Desire	/authors/OL1913174A	/authors/OL1913174A	0	UNRESOLVED			
/works/OL6922389W	The little brother	Josiah Flynt	42819537	Victoria Patterson	/authors/OL1917207A	/authors/OL1917207A	0	UNRESOLVED			
/works/OL7000575W	Palm Beach	Vanderbilt, Cornelius	2814794	Pat Booth	/authors/OL1957816A	/authors/OL1957816A	0	UNRESOLVED			
/works/OL7002626W	Old man's beard	J. B. Morton	3911688	H. Russell Wakefield	/authors/OL1958557A	/authors/OL1958557A	0	UNRESOLVED			
/works/OL7002704W	The ticking heart	Dolores Hitchens	41098406	Sylvia A. Winters	/authors/OL1958574A	/authors/OL1958574A	0	UNRESOLVED			
/works/OL7004014W	Shifting winds	Leon Ware	6504130	Lex Valentine	/authors/OL1959072A	/authors/OL1959072A	0	UNRESOLVED			
/works/OL7013689W	Iron City	M. H. Hedges	17615753	David Scott Milton	/authors/OL1962951A	/authors/OL1962951A	0	UNRESOLVED			
/works/OL7021212W	The royal road	Charlie May (Hogue) Simon	23585582	Robin Saxon	/authors/OL1965974A	/authors/OL1965974A	0	UNRESOLVED			
/works/OL7097169W	Spring storm	Johnson, Alvin Saunders	142161	Tennessee Williams	/authors/OL2009467A	/authors/OL2009467A	0	UNRESOLVED			
/works/OL7098206W	Valentine and Orson	Arthur Dickson	23577181	Walter Crane	/authors/OL2009858A	/authors/OL2009858A	0	UNRESOLVED			
/works/OL710764W	Gospoda Golovlevy	Mikhail Evgrafovich Saltykov	127672	I.P. Foote | M.E. Saltykov-Shchedrin | Mihail Evgrafovici Saltikov-Scedrin | Mikhail Saltykov-Shchedrin	/authors/OL56636A	/authors/OL56636A	0	OL_ALIAS_MATCH	M.E. Saltykov-Shchedrin	M E. Saltykov-Shchedrin | M. E. Saltykov-Shchedrin	OL_ALTERNATE_NAME
/works/OL7112556W	Jack and the bean-stalk	Tennyson, Hallam Tennyson	21375812	Michele Dufresne	/authors/OL2017059A	/authors/OL2017059A	0	UNRESOLVED			
/works/OL7116863W	The Magic Forest	Patricia Fent Ross	13267989	Stewart Edward White	/authors/OL2019306A	/authors/OL2019306A	0	UNRESOLVED			
/works/OL7135335W	Laughter in hell	Jim Tully	16023573	Steve Lipman	/authors/OL2029765A	/authors/OL2029765A	0	UNRESOLVED			
/works/OL7135337W	Shadows of men	Jim Tully	22239371	Kevin Grauke	/authors/OL2029765A	/authors/OL2029765A	0	UNRESOLVED			
/works/OL716355W	The things men do	Davies, Rhys	1837762	James Hadley Chase	/authors/OL57365A	/authors/OL57365A	0	UNRESOLVED			
/works/OL716357W	A woman	Davies, Rhys	1551736	Sibilla Aleramo	/authors/OL57365A	/authors/OL57365A	0	UNRESOLVED			
/works/OL716365W	The red hills	Davies, Rhys	27472231	James W. Marvin	/authors/OL57365A	/authors/OL57365A	0	UNRESOLVED			
/works/OL716366W	Rings on her fingers	Davies, Rhys	41407506	ReGina Welling	/authors/OL57365A	/authors/OL57365A	0	UNRESOLVED			
/works/OL7185314W	The body in the bonfire	Christopher Bush	426922	Katherine Hall Page	/authors/OL2058121A	/authors/OL2058121A	0	UNRESOLVED			
/works/OL7185327W	Dead Man's Music	Christopher Bush	1745386	Gillian Linscott	/authors/OL2058121A	/authors/OL2058121A	0	UNRESOLVED			
/works/OL7199351W	Story-writing	F. M. Perry	6975825	Edith Ronald Mirrielees	/authors/OL2066870A	/authors/OL2066870A	0	UNRESOLVED			
/works/OL7200877W	Great French short stories	Lewis Melville	487514		/authors/OL1427206A	/authors/OL1427206A	0	UNRESOLVED			
/works/OL7202601W	Journey to Mars	Gustavus W. Pope	41050533	Alice  Carroll | Paul Raine	/authors/OL2068323A	/authors/OL2068323A	0	UNRESOLVED			
/works/OL7212612W	The land of little rain	Muriel H. Fellows	88473	Mary Austin	/authors/OL2073226A	/authors/OL2073226A	0	UNRESOLVED			
/works/OL7266823W	The singing cave	Margaret Carver Leighton	18118498	Margaret Beames	/authors/OL2120468A	/authors/OL2120468A	0	UNRESOLVED			
/works/OL7267804W	Instead of the thorn	Bastian Kruithof	302060	Georgette Heyer	/authors/OL2121582A	/authors/OL2121582A	0	UNRESOLVED			
/works/OL7285198W	Moth and rust	Mary Cholmondeley	1490395	Philip Jose Farmer	/authors/OL2133911A	/authors/OL2133911A	0	UNRESOLVED			
/works/OL7306627W	Jerusalem the golden	St. John, Robert P.	2518725	Margaret Drabble	/authors/OL2144585A	/authors/OL2144585A	0	UNRESOLVED			
/works/OL7334080W	Flare path	Hugh Clevely	3684519	Terence Rattigan	/authors/OL2164334A	/authors/OL2164334A	0	UNRESOLVED			
/works/OL7342812W	White buffalo	Hoffine, Lyla	2910254	Richard Sale	/authors/OL2171382A	/authors/OL2171382A	0	UNRESOLVED			
/works/OL734336W	The unknown guest	Maurice Maeterlinck	29965649	Christopher Stasheff	/authors/OL4334838A	/authors/OL4334838A	0	UNRESOLVED			
/works/OL7373732W	Dear senator	McCready Huston	695983	Essie Mae Washington-Williams | William Stadiem | William Stadium	/authors/OL2197379A	/authors/OL2197379A	0	UNRESOLVED			
/works/OL7373828W	The sinister shadow	Holt, Henry	45623798	Kenneth Robeson | Will Murray	/authors/OL2197466A	/authors/OL2197466A	0	UNRESOLVED			
/works/OL739838W	The Mayflower	Vicente Blasco Ibáñez	25608189	Mark Greenwood	/authors/OL7123339A	/authors/OL7123339A	0	UNRESOLVED			
/works/OL7412239W	Replacement	Dick Husted	19221574	Tor Ulven	/authors/OL2235161A	/authors/OL2235161A	0	UNRESOLVED			
/works/OL7412811W	Shadow of the crown	Ivy May Bolton	4057718	Jeri Gilchrist	/authors/OL2235490A	/authors/OL2235490A	0	UNRESOLVED			
/works/OL7413115W	Crosswinds	Martha Louise Cheavens	1776622	Cindy Holby	/authors/OL2235692A	/authors/OL2235692A	0	UNRESOLVED			
/works/OL7413475W	White Boots	Helen Orr Watson	1129150	Noel Streatfeild	/authors/OL2235922A	/authors/OL2235922A	0	UNRESOLVED			
/works/OL7414078W	The fire eater	Henry J. Berkowitz	2914333	Ron Goulart	/authors/OL2236354A	/authors/OL2236354A	0	UNRESOLVED			
/works/OL7415777W	The gadfly	Addison Lewis	3905792	Ethel Lilian Voynich | H khmzn	/authors/OL2237665A	/authors/OL2237665A	0	UNRESOLVED			
/works/OL7421068W	The judas tree	Swanson, Neil H.	2916342	A.J. Cronin	/authors/OL2240390A	/authors/OL2240390A	0	UNRESOLVED			
/works/OL7422473W	The rock cried out	Stanley, Edward	661868	Ellen Douglas	/authors/OL2240957A	/authors/OL2240957A	0	UNRESOLVED			
/works/OL7422582W	Pink magic	Margaret Lee Runbeck	1371118	Donna Jo Napoli	/authors/OL2240994A	/authors/OL2240994A	0	UNRESOLVED			
/works/OL7422756W	Eastern Shore	Warren Howard	13021803	R. Hayes	/authors/OL2241059A	/authors/OL2241059A	0	UNRESOLVED			
/works/OL7424082W	Bush holiday	Dale Collins	2825379	Stephen Fennimore	/authors/OL2241628A	/authors/OL2241628A	0	UNRESOLVED			
/works/OL7424622W	Footprints on the sand	Ella Williams Porter	523255	Judith Lennox	/authors/OL2241773A	/authors/OL2241773A	0	UNRESOLVED			
/works/OL7425169W	Orchid	Eleanor Early	30060	Jayne Ann Krentz | Jayne Castle	/authors/OL2241994A	/authors/OL2241994A	0	UNRESOLVED			
/works/OL7425297W	The travels and adventures of Benjamin the Third	Mendele Mokher Sefarim	1153469	Mendele M. Seforim | Mendele Moykher-Sforim	/authors/OL451853A	/authors/OL451853A	0	UNRESOLVED			
/works/OL7425541W	The golden bowl	Feike Feikema	118576	Henry James	/authors/OL2242111A	/authors/OL2242111A	0	UNRESOLVED			
/works/OL7425953W	The forbidden forest	Darrell Berrigan	2635102	William Pene du Bois	/authors/OL2242244A	/authors/OL2242244A	0	UNRESOLVED			
/works/OL7426804W	Heart's haven	Sara Ware Bassett	2866415	Lois Richer	/authors/OL2242527A	/authors/OL2242527A	0	UNRESOLVED			
/works/OL7427314W	The Bog	Patrick Joseph Carroll	1334797	Michael Talbot	/authors/OL2242757A	/authors/OL2242757A	0	UNRESOLVED			
/works/OL7436817W	Golden Valley	Frances Gragg	52383870	Gael Aymon	/authors/OL2247162A	/authors/OL2247162A	0	UNRESOLVED			
/works/OL7437674W	The last roundup	Harry V. Johnston	2530441	Christie Golden	/authors/OL2247583A	/authors/OL2247583A	0	UNRESOLVED			
/works/OL7439790W	White Indian	Grace Moon	655109	Donald Clayton Porter	/authors/OL2248493A	/authors/OL2248493A	0	UNRESOLVED			
/works/OL7440000W	The Black Eagle	M. S. Coryn	6396069	Anne Hampson	/authors/OL2248565A	/authors/OL2248565A	0	UNRESOLVED			
/works/OL7440005W	The incorruptible	M. S. Coryn	41551177	Margaret Eleanor Leigh	/authors/OL2248565A	/authors/OL2248565A	0	UNRESOLVED			
/works/OL7440992W	Steps in the dark	Marten Cumberland	11020589	Ethel Lina White	/authors/OL2248915A	/authors/OL2248915A	0	UNRESOLVED			
/works/OL7441332W	15 stories	Herbert Barrows	6685188	Henry Lawson	/authors/OL2249046A	/authors/OL2249046A	0	UNRESOLVED			
/works/OL7442216W	Mangled hands	Neil Boyton	2965803	Johnny Stanton	/authors/OL2249418A	/authors/OL2249418A	0	UNRESOLVED			
/works/OL7455333W	42nd street	Bradford Ropes	370922	J. Hoberman	/authors/OL2256218A	/authors/OL2256218A	0	UNRESOLVED			
/works/OL7458081W	The greater glory	William Dudley Pelley	15466311	Maarten Maartens	/authors/OL2257428A	/authors/OL2257428A	0	UNRESOLVED			
/works/OL7466933W	The man from Texas	E. B. Mann	3892696	Linda Style	/authors/OL2262196A	/authors/OL2262196A	0	UNRESOLVED			
/works/OL7468269W	The young prince	A. Hamilton Gibbs	14851684	Oscar Wilde	/authors/OL2262859A	/authors/OL2262859A	0	UNRESOLVED			
/works/OL7471727W	The leper king	Zofia Kossak-Szczucka	7211236	Scott R. Rezer	/authors/OL2264825A	/authors/OL2264825A	0	UNRESOLVED			
/works/OL7478203W	Old Wolf	Leon W. Dean	42864036	Avi	/authors/OL2268234A	/authors/OL2268234A	0	UNRESOLVED			
/works/OL7485922W	The pets	Henry Wallace Phillips	1477683	Bragi Olafsson	/authors/OL2272665A	/authors/OL2272665A	0	UNRESOLVED			
/works/OL7487694W	The Black Douglas	Donald Douglas	2984779	S.R. Crockett	/authors/OL2273704A	/authors/OL2273704A	0	UNRESOLVED			
/works/OL7498417W	Moccasin trail	Reed Fulton	1341530	Eloise Jarvis McGraw	/authors/OL2280234A	/authors/OL2280234A	0	UNRESOLVED			
/works/OL7500268W	The captive's return	Sara Elizabeth Gosselink	588550	Catherine Mann	/authors/OL2281295A	/authors/OL2281295A	0	UNRESOLVED			
/works/OL7509290W	Murder in Newport	Gerard B. Lambert	24377757	Marilyn Dalla Valle	/authors/OL2287006A	/authors/OL2287006A	0	UNRESOLVED			
/works/OL7509548W	Pit pony	Nina Lloyd Banning	2191708	Joyce Barkhouse	/authors/OL2287180A	/authors/OL2287180A	0	UNRESOLVED			
/works/OL7537544W	Outlaw country	Amos Moore	46187621	Davida Lynn	/authors/OL2305565A	/authors/OL2305565A	0	UNRESOLVED			
/works/OL7539582W	Emergency exit	Anthony Wynne	41186544	Ever N. Hayes	/authors/OL2306278A	/authors/OL2306278A	0	UNRESOLVED			
/works/OL7539808W	One woman	Ollivant, Alfred	22710503	Eva Marie Paulliere	/authors/OL2306359A	/authors/OL2306359A	0	UNRESOLVED			
/works/OL7539892W	Mountain justice	Charles Neville Buck	26488315	Karen Black	/authors/OL2306398A	/authors/OL2306398A	0	UNRESOLVED			
/works/OL7540040W	The curtain rises	Hilda Vaughan	2787667	Mary Burchell	/authors/OL2306454A	/authors/OL2306454A	0	UNRESOLVED			
/works/OL7540229W	An only child	Eliza Orne White	2083906	Frank O'Connor	/authors/OL2306527A	/authors/OL2306527A	0	UNRESOLVED			
/works/OL7540237W	The green door	Eliza Orne White	13657590	Mary E. Wilkins Freeman	/authors/OL2306527A	/authors/OL2306527A	0	UNRESOLVED			
/works/OL7540282W	The valley of adventure	Ogden, George W.	676280	Enid Blyton	/authors/OL2306529A	/authors/OL2306529A	0	UNRESOLVED			
/works/OL7540715W	Turkey red	Frances Gilchrist Wood	4078834	Esther Loewen Vogt	/authors/OL2306669A	/authors/OL2306669A	0	UNRESOLVED			
/works/OL7541044W	Unto the hills	Neville Calmes	2376600	Billy Graham	/authors/OL2306813A	/authors/OL2306813A	0	UNRESOLVED			
/works/OL7545775W	Out of the rough	Shaw, Joseph T.	18146488	Lee Carey	/authors/OL2308453A	/authors/OL2308453A	0	UNRESOLVED			
/works/OL7546161W	Four aces	Thomson Burtis	18970969	Suzanne Graham	/authors/OL2308621A	/authors/OL2308621A	0	UNRESOLVED			
/works/OL7553678W	The scamp	Virgil Markham	44098518	Jennifer Pashley	/authors/OL2311517A	/authors/OL2311517A	0	UNRESOLVED			
/works/OL7557193W	Sister Satan	Dilnot, George	21895289	Dana Reed	/authors/OL2312876A	/authors/OL2312876A	0	UNRESOLVED			
/works/OL7563783W	Son of the sword	Youel B. Mirza	6249590	J. Ardian Lee	/authors/OL2315510A	/authors/OL2315510A	0	UNRESOLVED			
/works/OL7564218W	The writing of fiction	Arthur Sullivant Hoffman	49367	Edith Wharton	/authors/OL2315724A	/authors/OL2315724A	0	UNRESOLVED			
/works/OL7567416W	Tin soldiers	Robert Wohlforth	84281	Michael Farmer	/authors/OL2317069A	/authors/OL2317069A	0	UNRESOLVED			
/works/OL7569789W	Outlaw breed	Oliver Strange	6208794	Max Brand	/authors/OL2318068A	/authors/OL2318068A	0	UNRESOLVED			
/works/OL7570011W	Unto the hills	Ann Hendrix	2376600	Billy Graham	/authors/OL2318175A	/authors/OL2318175A	0	UNRESOLVED			
/works/OL7571290W	Klondike gold	Hubert Vansant Coryell	1484622	Alice Provensen	/authors/OL2318736A	/authors/OL2318736A	0	UNRESOLVED			
/works/OL7571457W	Keeper of the wolves	Norma Bicknell Mansfield	25209980	Cheree Alsop	/authors/OL2318793A	/authors/OL2318793A	0	UNRESOLVED			
/works/OL7572553W	Beyond surrender	Marian Sims	4880935	JoAnn Wendt	/authors/OL2319248A	/authors/OL2319248A	0	UNRESOLVED			
