ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type
/works/OL7540040W	The curtain rises	Hilda Vaughan	2787667	Mary Burchell	/authors/OL2306454A	UNRESOLVED			
/works/OL7540229W	An only child	Eliza Orne White	2083906	Frank O'Connor	/authors/OL2306527A	UNRESOLVED			
/works/OL7540237W	The green door	Eliza Orne White	13657590	Mary E. Wilkins Freeman	/authors/OL2306527A	UNRESOLVED			
/works/OL7540282W	The valley of adventure	Ogden, George W.	676280	Enid Blyton	/authors/OL2306529A	UNRESOLVED			
/works/OL7540715W	Turkey red	Frances Gilchrist Wood	4078834	Esther Loewen Vogt	/authors/OL2306669A	UNRESOLVED			
/works/OL7541044W	Unto the hills	Neville Calmes	2376600	Billy Graham	/authors/OL2306813A	UNRESOLVED			
/works/OL7545775W	Out of the rough	Shaw, Joseph T.	18146488	Lee Carey	/authors/OL2308453A	UNRESOLVED			
/works/OL7546161W	Four aces	Thomson Burtis	18970969	Suzanne Graham	/authors/OL2308621A	UNRESOLVED			
/works/OL7553678W	The scamp	Virgil Markham	44098518	Jennifer Pashley	/authors/OL2311517A	UNRESOLVED			
/works/OL7557193W	Sister Satan	Dilnot, George	21895289	Dana Reed	/authors/OL2312876A	UNRESOLVED			
/works/OL7563783W	Son of the sword	Youel B. Mirza	6249590	J. Ardian Lee	/authors/OL2315510A	UNRESOLVED			
/works/OL7564218W	The writing of fiction	Arthur Sullivant Hoffman	49367	Edith Wharton	/authors/OL2315724A	UNRESOLVED			
/works/OL7567416W	Tin soldiers	Robert Wohlforth	84281	Michael Farmer	/authors/OL2317069A	UNRESOLVED			
/works/OL7569789W	Outlaw breed	Oliver Strange	6208794	Max Brand	/authors/OL2318068A	UNRESOLVED			
/works/OL7570011W	Unto the hills	Ann Hendrix	2376600	Billy Graham	/authors/OL2318175A	UNRESOLVED			
/works/OL7571290W	Klondike gold	Hubert Vansant Coryell	1484622	Alice Provensen	/authors/OL2318736A	UNRESOLVED			
/works/OL7571457W	Keeper of the wolves	Norma Bicknell Mansfield	25209980	Cheree Alsop	/authors/OL2318793A	UNRESOLVED			
/works/OL7572553W	Beyond surrender	Marian Sims	4880935	JoAnn Wendt	/authors/OL2319248A	UNRESOLVED			
/works/OL7573352W	Editor's choice	Alfred Dashiell	45854678	kumaar ketkr [Kumar Ketkar]	/authors/OL2319600A	UNRESOLVED			
/works/OL7575829W	The evil men do	Cortland Fitzsimmons	44557159	David   Robbins | Ralph Compton	/authors/OL2320715A	UNRESOLVED			
/works/OL7577214W	The undaunted ..	Hart, Alan	6774213	Gerald N. Lund	/authors/OL2321327A	UNRESOLVED			
/works/OL7578913W	Land of women	Dombrowski zu Papros und Krusvic	1363120	Lisa M. Bitel	/authors/OL2322098A	UNRESOLVED			
/works/OL7588479W	Jew Boy	Simon Blumenfeld	1212704	Alan Kaufman	/authors/OL2326317A	UNRESOLVED			
/works/OL7590911W	Cry dance	Coe Smith Hayne	728423	Kirk Mitchell	/authors/OL2327518A	UNRESOLVED			
/works/OL7591025W	After many years	Levi Parker Wyman	55874592	L.M. Montgomery	/authors/OL2327574A	UNRESOLVED			
/works/OL7593051W	Morningside heights	Mason Woolford	2251692	Cheryl Mendelson	/authors/OL2328501A	UNRESOLVED			
/works/OL7594704W	Saturday's children	Crew, Helen Coale	52384436	Bobby Underwood	/authors/OL2329350A	UNRESOLVED			
/works/OL7596752W	The roots of the tree	Todd, Helen	42708406	Amanda  Roberts	/authors/OL2330370A	UNRESOLVED			
/works/OL7596894W	A new Alice in the old Wonderland	Richards, Anna Matlock	2132271	Anna Matlock Richards, Jr.	/authors/OL2330448A	UNRESOLVED			
/works/OL7602461W	Little Fox	Katharine Louise Keelor	272394	Marilyn Janovitz	/authors/OL2333293A	UNRESOLVED			
/works/OL7604111W	In Secret Service	Jeanne Ichard Alcanter de Brahm	1001429	Mitch Silver	/authors/OL2334130A	UNRESOLVED			
/works/OL7607823W	The stormy Petrel	Bowles, John	1431259	Mary  Stewart	/authors/OL2335901A	UNRESOLVED			
/works/OL7629522W	Writing your novel	Garland Ethel	14224382	Brenda  Hill	/authors/OL2339571A	UNRESOLVED			
/works/OL7630377W	Golden empire	Chalmer Orin Richardson	989141	A.E. Maxwell | Elizabeth Lowell | Evan Maxwell	/authors/OL2340023A	UNRESOLVED			
/works/OL7634473W	Blue waters	Richard I. Helm	48786351	India R. Adams	/authors/OL2342339A	UNRESOLVED			
/works/OL7635887W	A serpent's tooth	Marthedith Furnas	21998968	Craig Johnson	/authors/OL2343110A	UNRESOLVED			
/works/OL7641205W	Little elephant	Hamilton Williamson	13728964	Jessica Potter Broderick	/authors/OL2346134A	UNRESOLVED			
/works/OL7644107W	Stunt girl	Rose Gordon	2080636	Jonny Zucker	/authors/OL2347814A	UNRESOLVED			
/works/OL7644361W	Other fires	Nicholas McCabe	758949		/authors/OL2347967A	UNRESOLVED			
/works/OL7650461W	The misplaced corpse	Sarah Rider	4342727	A.E. Martin	/authors/OL2351088A	UNRESOLVED			
/works/OL7651117W	The Vagabond king	Justin H. McCarthy	18022518	James      Conway	/authors/OL2351509A	UNRESOLVED			
/works/OL7651136W	If I were king	Justin H. McCarthy	24534000	Randa Handler	/authors/OL2351509A	UNRESOLVED			
/works/OL7652516W	Nicodemus	Dorothy Walworth Carman	18171376	Joy Buchanan	/authors/OL2352241A	UNRESOLVED			
/works/OL7653508W	Sly mongoose	Pollock, Katherine G.	2357302	Tobias S. Buckell	/authors/OL2352901A	UNRESOLVED			
/works/OL7653931W	The secret empire	Henry W. Patterson	19228622	Paul Genesse	/authors/OL2353117A	UNRESOLVED			
/works/OL7655549W	Spunky	Burnaby Wright	1546799	Dori Brink	/authors/OL2354171A	UNRESOLVED			
/works/OL7656412W	Keeper of the gate	Patrice, Margaret	42947615	Paula Kennedy	/authors/OL2354710A	UNRESOLVED			
/works/OL7663249W	Rivers to the sea	Lucien Hubbard	1283156	Sara Teasdale	/authors/OL2358467A	UNRESOLVED			
/works/OL7679395W	Men like gods	Robert Sturgis	793637	H.G. Wells	/authors/OL2367749A	UNRESOLVED			
/works/OL7679479W	You, the jury	Jean Mayer Liebeler	23897622	Jon Cleary	/authors/OL2367808A	UNRESOLVED			
/works/OL7682905W	My lady	Marguerite Bouvet	57790529	Elya Handayani	/authors/OL2369740A	UNRESOLVED			
/works/OL7687222W	Galley slave	Joseph Stephens	41217944	Mark Davidson	/authors/OL2372294A	UNRESOLVED			
/works/OL7688275W	Little lost lamb	Margaret Wise Brown	2007940	Golden MacDonald	/authors/OL22122A	OL_ALIAS_MATCH	Golden MacDonald	Golden MacDonald	OL_ALTERNATE_NAME
/works/OL7693822W	The great promise	Noel Houston	21564652	Frederick L. Coxen	/authors/OL2376385A	UNRESOLVED			
/works/OL7693996W	Great horse stories	Cooper, Page	18163801		/authors/OL2376507A	UNRESOLVED			
/works/OL7698885W	Sweet love remembered	Helen Cortez Stafford	44946911	Jean C. Joachim	/authors/OL2379907A	UNRESOLVED			
/works/OL7707448W	We three	Howard Preble Cotton	586078	Jean Echenoz	/authors/OL2384492A	UNRESOLVED			
/works/OL7709270W	Love's inferno	Edward Stilgebauer	1478202	Elaine Overton	/authors/OL2385063A	UNRESOLVED			
/works/OL7717587W	A Viking's love	Ottilie A. Liljencrantz	21796600	Karolyn Cairns	/authors/OL2388204A	UNRESOLVED			
/works/OL7717853W	Great short stories	Patten, William	29960023	Anton Chekhov	/authors/OL2388323A	UNRESOLVED			
/works/OL7718225W	The Just and the Unjust	Richard Bagot	1031700	James Gould Cozzens	/authors/OL2388456A	UNRESOLVED			
/works/OL7718917W	The book of cowboys	Rolt-Wheeler, Francis William	7037165	Holling Clancy Holling	/authors/OL2388746A	UNRESOLVED			
/works/OL7720031W	The red geranium	Carleton, William	692533	Janette Oke	/authors/OL2389217A	UNRESOLVED			
/works/OL7721845W	The standard bearer	A. C. Whitehead	1848942	Edilberto K. Tiempo	/authors/OL2389900A	UNRESOLVED			
/works/OL7722565W	The stake	Jay Cady	1040072	Richard Laymon	/authors/OL2390208A	UNRESOLVED			
/works/OL7724769W	The sport of kings	Clay, John M.	46002918	C.E. Morgan	/authors/OL2390951A	UNRESOLVED			
/works/OL7725869W	London's Underworld	Thomas Holmes	10981666	Henry Mayhew	/authors/OL2391404A	UNRESOLVED			
/works/OL7727869W	The Lucky Chance	M. W. Loraine	2044946	Aphra Behn	/authors/OL2392849A	UNRESOLVED			
/works/OL7728504W	In defense of liberty	William Pendleton Chipman	41809145		/authors/OL2393487A	UNRESOLVED			
/works/OL7735075W	The tables turned	Mattie Talbert Fay	28061934	William Wordsworth	/authors/OL2400514A	UNRESOLVED			
/works/OL7746280W	The double man	F. B. Dowd	6421014	Eando Binder	/authors/OL2412543A	UNRESOLVED			
/works/OL7749878W	The Light of men	M. Reynès Monlaur	6185921	Andrew Salmon	/authors/OL2416397A	UNRESOLVED			
/works/OL7757098W	Murder in Manhattan	Arthur Wyman Procter	4010523	Dorothy Salisbury Davis | Mary Higgins Clark | Thomas Chastain | Whitley Strieber	/authors/OL2423972A	UNRESOLVED			
/works/OL7757896W	Slag	Donald McGibeny	25508397	Joyce V. Harrison	/authors/OL2424826A	UNRESOLVED			
/works/OL7761221W	The torch bearers	Bernard G. Marshall	14866756	Alfred Noyes	/authors/OL2428182A	UNRESOLVED			
/works/OL7761527W	The conflict	Elizabeth Knauss	10586568	Elisabeth Badinter	/authors/OL2428516A	UNRESOLVED			
/works/OL7761594W	Tar and feathers	Victor Rubin	1496269	Dorothy Nelson	/authors/OL2428587A	UNRESOLVED			
/works/OL7765646W	White-blood	Vara A. Majette	407342	James Fleming	/authors/OL2432410A	UNRESOLVED			
/works/OL7770730W	A sword from Galway	Katherine Drayton Mayrant Simons	44770498	Drayton Mayrant	/authors/OL2437141A	UNRESOLVED			
/works/OL7780026W	The minister's wife	Gustine Courson Weaver	2413678	Amaresh Misra	/authors/OL2445955A	UNRESOLVED			
/works/OL7780601W	The diary of a U-boat commander	King-Hall, Stephen	6511781	Karl von Schenk | R.N. Etienne | Stephen King-Hall	/authors/OL117505A	OL_ALIAS_MATCH	Stephen King-Hall	Stephen King-Hall | Stephen.* King-Hall | Stephen King- Hall | STEPHEN KING-HALL | Stephen King Hall	OL_ALTERNATE_NAME
/works/OL7785168W	The knight of the Dixie wilds	Walter E. Taylor	27159090	K. Meador	/authors/OL2450874A	UNRESOLVED			
/works/OL7786376W	Pied Piper	Daphne Muir	103431	Nevil Shute	/authors/OL2452077A	UNRESOLVED			
/works/OL7789597W	Old New Orleans ..	Frances Tinker	1730286	Vance Muse	/authors/OL2455198A	UNRESOLVED			
/works/OL7789662W	Daughters of the Revolution	Stephen Henry Thayer	14679887	Carolyn Cooke	/authors/OL2455257A	UNRESOLVED			
/works/OL7791493W	True riches	Adrian R. Apple	25400007	Gail Gaymer Martin	/authors/OL2457065A	UNRESOLVED			
/works/OL7793180W	Blue horses	Kathrn Bemis Wilson	40167110	Mary Oliver	/authors/OL2458702A	UNRESOLVED			
/works/OL7842965W	Trelawny	Holman Freeland	3716789	Isabelle Holland	/authors/OL2503684A	UNRESOLVED			
/works/OL7847802W	The Carolinians	Annie L. Sloan	3193299	Jane Barry	/authors/OL2508925A	UNRESOLVED			
/works/OL7855744W	From the other side	Henry B[lake] Fuller	6543845	Lorelei Buckley	/authors/OL2517524A	UNRESOLVED			
/works/OL7857570W	The right sort	Kennard, Edward	42581505	David Mitchell	/authors/OL2518919A	UNRESOLVED			
/works/OL7858252W	Under oath	Jean Kate Ludlum	17131966	Margaret McLean	/authors/OL2519260A	UNRESOLVED			
/works/OL7867957W	Tales from the Welsh hills	Zachary Mather	6557849	Ellen Pugh	/authors/OL2529219A	UNRESOLVED			
/works/OL7868749W	Hiwa	Dole, Edmund P.	55548949	Augustin Erba	/authors/OL2530424A	UNRESOLVED			
/works/OL7868918W	Cow-country	B. M. Bower	45107659	Adrian Jones Pearson	/authors/OL238489A	UNRESOLVED			
/works/OL7873535W	The Carolinians	Annie Lee Sloan	3193299	Jane Barry	/authors/OL2545005A	UNRESOLVED			
/works/OL7881226W	The land of gold	George G. Spurr	216480	Gillian Bradshaw	/authors/OL2563953A	UNRESOLVED			
/works/OL7892010W	Every inch a king	Josephine Carolyn Sawyer	1995610	Harry Turtledove	/authors/OL2587924A	UNRESOLVED			
/works/OL7893858W	The King's Highway	Madeline Deaderick Willard	2207709	Howard Fullmer	/authors/OL2591191A	UNRESOLVED			
/works/OL7900415W	Story-writing	Frances M. [from old catalog] Perry	6975825	Edith Ronald Mirrielees	/authors/OL6634967A	UNRESOLVED			
/works/OL7903795W	The fourth queen	Isabel Paterson	333475	Debbie Taylor	/authors/OL836616A	UNRESOLVED			
/works/OL7917284W	Frenchman's Creek	Du Maurier, Daphne	2973873	Daphne du Maurier | John Castle	/authors/OL34047A	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL7917298W	The King's General	Du Maurier, Daphne	627187	Daphne du Maurier | fsr bhrwnd	/authors/OL34047A	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL7919949W	CASTLE DOR	Quiller-Couch, Arthur Thomas	49083	Arthur Quiller-Couch | Arthur Quiller-Crouch | Daphne du Maurier	/authors/OL694360A	DIRECT_NAME_MATCH	Arthur Quiller-Couch	Arthur Quiller-Couch	OL_NAME_OR_PERSONAL_NAME
/works/OL7955184W	Teleny	Anonyma.	1060733	Anonymous | Oscar Wilde	/authors/OL904271A	DIRECT_NAME_MATCH	Anonymous	Anonymous	OL_NAME_OR_PERSONAL_NAME
/works/OL7969026W	The Face on the Cutting-Room Floor	Ernest Borneman	398419	Stan Cutler	/authors/OL428743A	UNRESOLVED			
/works/OL7989876W	The girl with the green eyes	Leblanc, Maurice	25782854	Tim McGovan	/authors/OL2660342A	UNRESOLVED			
/works/OL8074992W	Donnegan	Frederick Schiller Faust	1498725		/authors/OL2748402A	UNRESOLVED			
/works/OL8075002W	Outlaw's Code	Frederick Schiller Faust	21130899	Max Brand	/authors/OL2748402A	OL_ALIAS_MATCH	Max Brand	Max Brand (pseud.)	OL_EXPLICIT_PSEUDONYM_ALIAS
/works/OL811081W	The Great Mogul	Tracy, Louis	40084494	Rajeev Jacob	/authors/OL68342A	UNRESOLVED			
/works/OL8127199W	In Secret	Chambers, Robert W.	1656117	Edward Vizetelly | Emile Zola | Pip Broughton | Roderich Rode Emile Zola	/authors/OL162057A	UNRESOLVED			
/works/OL8127243W	The Firing Line	Chambers, Robert W.	25758165	R. Richard	/authors/OL162057A	UNRESOLVED			
/works/OL826538W	Julian the Apostate	Dmitry Sergeyevich Merezhkovsky	624034	G.W. Bowersock	/authors/OL70227A	UNRESOLVED			
/works/OL8306199W	The leopard's spots	Dixon, Thomas	13710292	Thomas Dixon Jr.		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL8306201W	The clansman	Dixon, Thomas	1357600	Thomas Dixon Jr.		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL8333138W	The Lone Ranger and Tonto	Fran Striker	841223	Joe R. Lansdale	/authors/OL1221802A	UNRESOLVED			
/works/OL8341885W	The Man Who Found Himself	Naomi Ellington Jacob	14132585	Henri Duvernois	/authors/OL2775205A	UNRESOLVED			
/works/OL8342971W	J.M. Barrie's 'Peter Pan and Wendy'	May Byron	7348377	Rose Ispey	/authors/OL2775686A	UNRESOLVED			
/works/OL83838W	Jorkens remembers Africa	Edward Plunkett	14311442	Lord Dunsany	/authors/OL39937A	DIRECT_NAME_MATCH	Lord Dunsany	Lord Dunsany	OL_NAME_OR_PERSONAL_NAME
/works/OL83868W	The curse of the wise woman	Edward Plunkett	1994714	Lord Dunsany	/authors/OL39937A	DIRECT_NAME_MATCH	Lord Dunsany	Lord Dunsany	OL_NAME_OR_PERSONAL_NAME
/works/OL83871W	The king of Elfland's daughter	Edward Plunkett	16704	Lord Dunsany	/authors/OL39937A	DIRECT_NAME_MATCH	Lord Dunsany	Lord Dunsany	OL_NAME_OR_PERSONAL_NAME
/works/OL83877W	The Book of Wonder	Edward Plunkett	486259	Lord Dunsany	/authors/OL39937A	DIRECT_NAME_MATCH	Lord Dunsany	Lord Dunsany	OL_NAME_OR_PERSONAL_NAME
/works/OL83881W	Fifty-one tales	Edward Plunkett	16709	Lord Dunsany	/authors/OL39937A	DIRECT_NAME_MATCH	Lord Dunsany	Lord Dunsany	OL_NAME_OR_PERSONAL_NAME
/works/OL8408588W	You Shall Be King!	North-South Staff	2882160	Antonie Schneider	/authors/OL2804457A	UNRESOLVED			
/works/OL8408593W	Coriander's Easter Adventure	North-South Staff	4072364	Ingrid Ostheeren	/authors/OL2804457A	UNRESOLVED			
/works/OL84206W	Shadow of a man	May Sarton	26492108	Maria Hammarblad	/authors/OL40097A	UNRESOLVED			
/works/OL845665W	In the shadow of Islam	Vaka, Demetra	501396	Isabelle Eberhardt	/authors/OL72920A	UNRESOLVED			
/works/OL8608134W	Atavar	Reeve, Arthur B.	2451552	Dan Abnett	/authors/OL2893404A	UNRESOLVED			
/works/OL8608163W	The Gold of the Gods	Reeve, Arthur B.	336511	Danny Campbell | Erich von Daniken	/authors/OL2893404A	UNRESOLVED			
/works/OL8663876W	The Boke of Duke Huon of Burdeux	Berners, John Bourchier	21960705	Anonymous	/authors/OL6048218A	UNRESOLVED			
/works/OL8729584W	The Londoners	Robert Smythe Hichens	4937292	Margaret Pemberton	/authors/OL126467A	UNRESOLVED			
/works/OL8776098W	Prince Rupert	Charles John Cutcliffe Wright Hyne	1207361	Charles Spencer	/authors/OL1219541A	UNRESOLVED			
/works/OL8932981W	The History of Sir Richard Calmady	T Schaffer	2166224	Lucas Malet | Mary St. Leger Kingsley	/authors/OL3088322A	UNRESOLVED			
/works/OL905012W	Chinatown family	Lin, Yutang	728311	Lin Yutang	/authors/OL79477A	DIRECT_NAME_MATCH	Lin Yutang	Lin, Yutang	OL_NAME_OR_PERSONAL_NAME
/works/OL905017W	A leaf in the storm	Lin, Yutang	626568	Lin Yutang	/authors/OL79477A	DIRECT_NAME_MATCH	Lin Yutang	Lin, Yutang	OL_NAME_OR_PERSONAL_NAME
/works/OL905023W	Moment in Peking	Lin, Yutang	1309540	Lin Yutang | Lin' Iutang'	/authors/OL79477A	DIRECT_NAME_MATCH	Lin Yutang	Lin, Yutang	OL_NAME_OR_PERSONAL_NAME
/works/OL907252W	The cup of fury	Rupert Hughes	531843	Upton Sinclair	/authors/OL79773A	UNRESOLVED			
/works/OL913739W	Pro patria	Ramón José Sender	21976856	Ascanio Celestini	/authors/OL80426A	UNRESOLVED			
/works/OL93756W	Day and night stories	Guy de Maupassant	6671647	Algernon Blackwood	/authors/OL29388A	UNRESOLVED			
/works/OL9437741W	Eight for eternity	Roberts, Cecil	7364638	Eric Mayer | Mary Reed	/authors/OL1640642A	UNRESOLVED			
/works/OL9584049W	EMERGENCY NURSE	P. Rae	45282690	Suzanne Roberts	/authors/OL3583939A	UNRESOLVED			
/works/OL958551W	Teresa	Anna Zuccari Radius	49793238	Deborah Abela	/authors/OL2399931A	UNRESOLVED			
/works/OL95930W	The gilded man	Smyth, Clifford	1262167	Carter Dickson	/authors/OL1181360A	UNRESOLVED			
/works/OL96167W	A strange manuscript found in a copper cylinder	De Mille, James	478291	Daniel Burgoyne | James De Mille | Malcolm Parks	/authors/OL2856431A	DIRECT_NAME_MATCH	James De Mille	James De Mille	OL_NAME_OR_PERSONAL_NAME
/works/OL98480W	Welcome to the Monkey House	Vonnegut, Kurt.	438581	Kurt Vonnegut Jr.	/authors/OL20187A	OL_ALIAS_MATCH	Kurt Vonnegut Jr.	Kurt Vonnegut Jr. | Kurt Vonnegut, Jr.	OL_ALTERNATE_NAME
/works/OL98759W	Cowboy in the making	Will James	40816450	Julie Benson	/authors/OL20216A	UNRESOLVED			
/works/OL98769W	Uncle Bill	Will James	43234557	"Bernardo Fernandez ""Bef"""	/authors/OL20216A	UNRESOLVED			
/works/OL98773W	Cow country	Will James	45107659	Adrian Jones Pearson	/authors/OL20216A	UNRESOLVED			
/works/OL99563W	Captain Caution	Kenneth Lewis	1251462	Kenneth Roberts	/authors/OL18065A	OL_ALIAS_MATCH	Kenneth Roberts	Kenneth Roberts	OL_ALTERNATE_NAME
/works/OL99567W	Oliver Wiswell	Kenneth Lewis	1031071	Kenneth Roberts	/authors/OL18065A	OL_ALIAS_MATCH	Kenneth Roberts	Kenneth Roberts	OL_ALTERNATE_NAME
/works/OL99570W	Lydia Bailey	Kenneth Lewis	1263721	Kenneth Roberts	/authors/OL18065A	OL_ALIAS_MATCH	Kenneth Roberts	Kenneth Roberts	OL_ALTERNATE_NAME
/works/OL99571W	Rabble in Arms	Kenneth Lewis	207588	Kenneth Roberts	/authors/OL18065A	OL_ALIAS_MATCH	Kenneth Roberts	Kenneth Roberts	OL_ALTERNATE_NAME
/works/OL99573W	Arundel	Kenneth Lewis	1128397	Kenneth Roberts	/authors/OL18065A	OL_ALIAS_MATCH	Kenneth Roberts	Kenneth Roberts	OL_ALTERNATE_NAME
/works/OL997615W	Christmas in London	Rachel Field	54380666	Anita Hughes	/authors/OL92779A	UNRESOLVED			
