openlibrary_work_key	selection_title	selection_author	selection_year	ia_identifier	retrieval_source	found_in_primary_query	author_metadata_evidence	author_creator_evidence	broad_sampling_status	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection	ia_language	ia_mediatype
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	williamfaulkners0000beck	broad_author_evidenced	False	True	False	all_retained	William Faulkner's The sound and the fury	Beckoff, Samuel	1997-01-01T00:00:00Z	1997	New York : Barnes & Noble	"[""Faulkner, William, 1897-1962. Sound and the fury"", ""Sound and the fury (Faulkner, William)""]"	"[""154 pages ; 21 cm"", ""Includes bibliographical references (pages 140-154)""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-dr_kasia_nowak"", ""fav-marialazar""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	williamfaulkners0000unse_b9k8	broad_author_evidenced	False	True	False	all_retained	William Faulkner's The sound and the fury : a critical casebook		1982-01-01T00:00:00Z	1982	New York : Garland Pub.	Faulkner, William, 1897-1962. Sound and the fury	"[""xxvii, 169 p. ; 24 cm"", ""Bibliography: p. 155-169""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-alexa_l_pez_zambrano"", ""fav-annie_he485"", ""fav-david_herter"", ""fav-dr_kasia_nowak"", ""fav-vd-books"", ""fav-xiaodi_wang"", ""barryuniversity-ol"", ""binghamton-ol"", ""drakeuniversity-ol"", ""johnshopkins-ol"", ""occidentalcollegelibrary-ol"", ""riceuniversity-ol"", ""rochester-ol"", ""unb-ol""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	inkofmelancholyf0000blei	broad_author_evidenced	False	True	False	all_retained	The ink of melancholy : Faulkner's novels, from The sound and the fury to Light in August	Bleikasten, André	1990-01-01T00:00:00Z	1990	Bloomington : Indiana University Press	"[""Faulkner, William, 1897-1962 -- Criticism and interpretation"", ""Melancholy in literature""]"	"[""xvi, 400 p. ; 25 cm"", ""Includes bibliographical references and index""]"	"[""trent_university"", ""internetarchivebooks"", ""printdisabled"", ""fav-barbara_ackerman"", ""fav-donotharmony1"", ""fav-dylanyakuza88"", ""fav-izambard"", ""fav-jayyan123"", ""fav-lightloom"", ""fav-nia712"", ""fav-sameicalfa"", ""americanuniversity-ol"", ""belmont-ol"", ""binghamton-ol"", ""dartmouthlibrary-ol"", ""drakeuniversity-ol"", ""gwulibraries-ol"", ""johnshopkins-ol"", ""kalamazoocollege-ol"", ""marymount-ol"", ""randolph-macon-college-ol"", ""rochester-ol"", ""unb-ol"", ""uni-ol"", ""universityofarizona-ol"", ""universityofcoloradoboulder-ol"", ""universityofoklahoma-ol"", ""wilsoncollege-ol""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	williamfaulkners0000unse_c3l1	broad_author_evidenced	False	True	False	all_retained	William Faulkner's The sound and the fury		1988-01-01T00:00:00Z	1988	New York : Chelsea House Publishers	Faulkner, William, 1897-1962. Sound and the fury	"[""viii, 168 p. ; 25 cm"", ""Bibliography: p. 151-155"", ""Includes index""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-annie_he485"", ""fav-gramercy72"", ""fav-jk1958"", ""fav-radhe_sham912"", ""fav-tjbut"", ""fav-xiaodi_wang"", ""cua-ol"", ""johnshopkins-ol"", ""riceuniversity-ol"", ""the-claremont-colleges-ol"", ""udc-ol"", ""unb-ol"", ""universityofcoloradoboulder-ol""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	readingfaulkners0000ross	broad_author_evidenced	False	True	False	all_retained	Reading Faulkner : the Sound and the Fury	Ross, Stephen M	1996-01-01T00:00:00Z	1996	Jackson, Mississippi University Press of Mississippi	"[""Faulkner, William -- History and criticism"", ""Faulkner, William"", ""Faulkner, William 1897-1962 Sound and the fury""]"	"[""196 pages"", ""This volume provides a line-by-line interpretation and concentration on individual words, sentences, time shifts, and the narration"", ""Includes bibliographical references (p. 189-192) and index""]"	"[""marygrovecollege"", ""internetarchivebooks"", ""americana"", ""printdisabled"", ""fav-alexa_l_pez_zambrano"", ""fav-dr_kasia_nowak"", ""fav-ela_c4196"", ""fav-kopcia"", ""fav-mmrrll"", ""fav-nhatphu"", ""fav-rambo231"", ""fav-raph_kierkels"", ""fav-sgnewman2000"", ""fav-vd-books"", ""fav-xiaodi_wang"", ""americanuniversity-ol"", ""belmont-ol"", ""binghamton-ol"", ""dartmouthlibrary-ol"", ""johnshopkins-ol"", ""rochester-ol"", ""universityofarizona-ol"", ""universityofcoloradoboulder-ol"", ""universityofoklahoma-ol"", ""wilsoncollege-ol""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	mostsplendidfail0000blei	broad_author_evidenced	False	True	False	all_retained	The most splendid failure : Faulkner's The sound and the fury	Bleikasten, André	1976-01-01T00:00:00Z	1976	Bloomington : Indiana University Press	Faulkner, William, 1897-1962. Sound and the fury	"[""xi, 275 p. ; 22 cm"", ""Includes index"", ""Bibliography: p. 243-268""]"	"[""trent_university"", ""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-altie_monte"", ""fav-amy_k_spears"", ""fav-bradfordcox"", ""fav-dr_kasia_nowak"", ""fav-jackoconnell3"", ""fav-jayyan123"", ""fav-lightloom"", ""fav-timonofangeles"", ""fav-user224700"", ""binghamton-ol"", ""dartmouthlibrary-ol"", ""drakeuniversity-ol"", ""gwulibraries-ol"", ""ithacacollege-ol"", ""johnshopkins-ol"", ""kalamazoocollege-ol"", ""marymount-ol"", ""occidentalcollegelibrary-ol"", ""randolph-macon-college-ol"", ""riceuniversity-ol"", ""rochester-ol"", ""the-claremont-colleges-ol"", ""udc-ol"", ""unb-ol"", ""uni-ol"", ""universityofarizona-ol"", ""universityofcoloradoboulder-ol""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	reviewnotesstudy00kino	broad_author_evidenced	False	True	False	all_retained	Review notes and study guide to Faulkner's The sound and the fury, As I lay dying, Sanctuary, Light in August, Absalom, Absalom! [and] The hamlet	Kinoian, Vartkis, 1931-	1964-01-01T00:00:00Z	1964	New York, Distributed by Monarch Press	Faulkner, William, 1897-1962	Bibliography: p. 133	"[""internetarchivebooks"", ""americana"", ""inlibrary"", ""printdisabled"", ""fav-dorothyrodgers"", ""fav-fabian_camilo_santana"", ""fav-leamus_"", ""fav-marialazar""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	bwb_P7-DBT-334	broad_author_evidenced	False	True	False	all_retained	William Faulkner's The sound and the fury		1999-01-01T00:00:00Z	1999	Broomall, PA : Chelsea House Publishers	Faulkner, William, 1897-1962. Sound and the fury -- Examinations -- Study guides	"[""102 p. ; 24 cm"", ""\""A contemporary literary views book.\"""", ""Includes bibliographical references (p. 96-99) and index""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	soundfuryanecdot0000troy	broad_other_sample	False	False	False	all_retained	The sound and the fury : an anecdotal history of Canadian broadcasting	Troyer, Warner, 1932-	1980-01-01T00:00:00Z	1980	Toronto : J. Wiley	"[""Radio broadcasting -- Canada -- History"", ""Television broadcasting -- Canada -- History""]"	"[""224 p. : 26 cm"", ""Bibliography: p. [215]-217"", ""Includes index""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-nmarks12""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	office-of-film-and-literature-classification_1600408.001	broad_other_sample	False	False	False	all_retained	The Sound And The Fury	Office of Film and Literature Classification	2016-06-17T00:00:00Z	2016		"[""New Zealand"", ""censorship""]"	This is a New Zealand classification of The Sound And The Fury . Title The Sound And The Fury Publication number 1600408.001 Medium Slick Current decision Approved Associated documents 157316_54_4_105360.pdf (Film Poster Decision) Registration date 2016-06-17 Language English Country United States Related publications 1600408.000 Classification body Office of Film and Literature Classification (1994–) Submission channel Section 12(1) - Labelling Body	"[""new-zealand-censorship"", ""government-documents""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	in.ernet.dli.2015.182980	broad_other_sample	False	False	False	all_retained	The Sound And The Fury And As I Lay	Faulkar	1929-01-01T00:00:00Z	1929		IIIT	Book Source: Digital Library of India Item 2015.182980 dc.contributor.author: Faulkar dc.date.accessioned: 2015-07-07T16:14:54Z dc.date.available: 2015-07-07T16:14:54Z dc.date.citation: 1929 dc.identifier.barcode: 5990010106226 dc.identifier.origpath: /rawdataupload/upload/0106/228 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/182980 dc.description.scanningcentre: IIIT, Allahabad dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 543 dc.format.mimetype: application/pdf dc.language.iso: English dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Modern Library Newyark dc.rights: Out_of_copyright dc.source.library: Allahabad University dc.subject.classification: Literature dc.title: The Sound And The Fury And As I Lay	"[""digitallibraryindia"", ""JaiGyan"", ""fav-adamw653"", ""fav-alant29178"", ""fav-angeletta"", ""fav-bsa24"", ""fav-chapalan"", ""fav-chronos-x"", ""fav-cogubean_yahoo_com"", ""fav-d_juazeiro"", ""fav-daveop870"", ""fav-dylan_thomson219"", ""fav-erenyeager189"", ""fav-ezekiei"", ""fav-fanfaronali"", ""fav-farinaz_sdq"", ""fav-hammalo01"", ""fav-hank707"", ""fav-ignatiousjr2"", ""fav-jack_willmott"", ""fav-jonathan_coronel"", ""fav-joyxin"", ""fav-kanki"", ""fav-kaorimiyazaki"", ""fav-kclb666"", ""fav-linuxarchivist"", ""fav-loafdud"", ""fav-loumanchu12"", ""fav-marccic"", ""fav-mastermind93"", ""fav-maximbrezhnev"", ""fav-mwboyce8882"", ""fav-oldhickory1927"", ""fav-peter_smith886"", ""fav-pillazo"", ""fav-pyotr_matt"", ""fav-rajgopalsverma"", ""fav-rdwg"", ""fav-rids_s"", ""fav-scotty747"", ""fav-selena01018"", ""fav-sof_a_gald_mez"", ""fav-stevenlw1956"", ""fav-sugar_puss"", ""fav-toby99"", ""fav-wedra""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	twentiethcentury0000mich	broad_other_sample	False	False	False	all_retained	Twentieth Century Interpretations of The Sound and The Fury A Collection of Critical Essays	Michael H. Cowan	1968-01-01T00:00:00Z	1968				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-annie_he485""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	soundfury0000unse_c5g5	broad_other_sample	False	False	False	all_retained	the sound and the fury		1929-01-01T00:00:00Z	1929				"[""internetarchivebooks"", ""fav-cindycs"", ""fav-jkdanonymoushouse"", ""fav-lanes27""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	thecompiler-mag-1965-1	broad_other_sample	False	False	False	all_retained	Scientology—the Sound and the Fury by Richard G. Sipes, Borderline Magazine Vol I No 7 (1965)					nwo	Scientology—the Sound and the Fury by Richard G. Sipes, Borderline Magazine Vol I No 7 (1965)	"[""magazine_clippings"", ""magazine_rack"", ""fav-burningbookshelf"", ""fav-l_archiviste"", ""fav-noscreenname1315"", ""fav-obshchina""]"		texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	soundfury0000unse_m7e2	broad_other_sample	False	False	False	all_retained	the sound and the fury		1956-01-01T00:00:00Z	1956				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-kneechee""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	showsomerespects0000chri	broad_other_sample	False	False	False	all_retained	Show Some Respect: The Sound and the Fury of Junior Football	Chris Kirkham	2011-09-12T00:00:00Z	2011	Pure Phase Publishing			"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	soundfuryrocksba0000unse_r8d1	broad_other_sample	False	False	False	all_retained	The sound and the fury : a Rock's backpages reader : 40 years of classic rock journalism		2003-01-01T00:00:00Z	2003	London : Bloomsbury	Rock music -- History and criticism	"[""xiii, 432 p. ; 20 cm"", ""Includes index""]"	"[""internetarchivebooks"", ""printdisabled"", ""fav-4ofwands"", ""fav-bookytwist"", ""fav-cullenmc"", ""fav-james_hannah632"", ""fav-joeveedude"", ""fav-lindakb759"", ""fav-oak49"", ""universityofarizona-ol""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	soundfury0000asil	broad_other_sample	False	False	False	all_retained	The Sound and the Fury	Asilay Dying	1946-01-01T00:00:00Z	1946				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-dr_kasia_nowak"", ""fav-sinem_y""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	soundfury0000unse_r1o3	broad_other_sample	False	False	False	all_retained	the sound and the fury		1956-01-01T00:00:00Z	1956				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-tjbut""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	savefanfiction-11901545-the_Sound_and_the_Fury-tales_of_winter	broad_other_sample	False	False	False	all_retained	the Sound and the Fury	tales of winter					HYDRA deprived them of everything. They forgot how to be human, only to know how to live under orders as weapons and prisoners to their own minds. Exhausted and barely recognizing themselves, Bucky Barnes and Kari Stratton have made it their mission to keep each other alive and human.	"[""savefanfiction"", ""patron-library-collection"", ""fanfiction""]"	English	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	soundfuryrocksba0000unse	broad_other_sample	False	False	False	all_retained	The sound and the fury : a Rock's backpages reader : 40 years of classic rock journalism		2003-01-01T00:00:00Z	2003	New York : Bloomsbury	"[""Rock music -- History and criticism"", ""Journalism, Music -- Collections""]"	"[""xiii, 432 p. ; 20 cm"", ""Includes index""]"	"[""internetarchivebooks"", ""printdisabled"", ""fav-20190211"", ""fav-andrebrix"", ""fav-paulthomas59"", ""fav-wdhfla"", ""universityofcoloradoboulder-ol""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	soundfury0000unse_f0u3	broad_other_sample	False	False	False	all_retained	the sound and the fury		1956-01-01T00:00:00Z	1956				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-dot_black"", ""fav-ineze"", ""fav-lunaseoks"", ""fav-nsnw"", ""fav-tcv359""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	soundfury0000unse	broad_other_sample	False	False	False	all_retained	the sound and the fury		1929-01-01T00:00:00Z	1929				"[""internetarchivebooks"", ""fav-alex_steyaert"", ""fav-jkdanonymoushouse"", ""fav-lilytian"", ""fav-raph_kierkels"", ""fav-rebecca842"", ""fav-tvande""]"	eng	texts
/works/OL82870W	The Sound and the Fury	William Faulkner	1929	isbn_9781785996122	broad_other_sample	False	False	False	all_retained	The Sound and the Fury		1956-01-01T00:00:00Z	1956				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-aria_feit"", ""fav-natalia_malinowska"", ""fav-sinem_celik""]"	eng	texts
/works/OL1797270W	Senator North	Gertrude Atherton	1900	senatornorth0000gert	primary_and_broad	True	True	True	all_retained	senator north	gertrude atherton	1900-01-01T00:00:00Z	1900				"[""internetarchivebooks""]"	eng	texts
/works/OL1797270W	Senator North	Gertrude Atherton	1900	senatornorth0000gert_r8q4	primary_and_broad	True	True	True	all_retained	Senator North	Gertrude Atherton	1903-01-01T00:00:00Z	1903				"[""internetarchivebooks"", ""fav-ocslist""]"	Eng	texts
/works/OL1797270W	Senator North	Gertrude Atherton	1900	cu31924022060341	broad_author_evidenced	False	True	True	all_retained	Senator North	Atherton, Gertrude Franklin Horn, 1857-1948	1900-01-01T00:00:00Z	1900	New York, London, J. Lane	Color line	"[""The metadata below describe the original scanning. Follow the \""All Files: HTTP\"" link in the \""View the book\"" box to the left to find XML files that contain more metadata about the original images and the derived formats (OCR results, PDF etc.). See also the What is the directory structure for the texts? FAQ for information about file content and naming conventions."", ""A story of official life in Washington""]"	"[""cornell"", ""americana"", ""fav-cascadiarising""]"	eng	texts
/works/OL1797270W	Senator North	Gertrude Atherton	1900	senatornorthtwo00atherich	broad_author_evidenced	False	True	True	all_retained	Senator North	Atherton, Gertrude Franklin Horn, 1857-1948	1910-01-01T00:00:00Z	1910	London ; New York : J. Lane		367 p. ; 20 cm	"[""cdl"", ""americana""]"	eng	texts
