ol_work_key	ol_title	ol_author_name	ol_first_publish_year	canonical	goodreads_work_id	gr_original_title	gr_original_publication_year	title_match_type	title_match_types	matched_book_ids	matched_book_titles	ratings_count	text_reviews_count	match_status	author_match_quality	matched_goodreads_author
/works/OL777848W	Vathek; with, The Episodes of Vathek	William Beckford	1929	0	980687	Vathek, conte arabe	1786	BOOK_BASE	BOOK_BASE	"[""207299"", ""859694"", ""995189"", ""2724592"", ""6150282"", ""6150283"", ""10041132"", ""17070365"", ""17340353"", ""17612662"", ""24796120"", ""25218049"", ""28159125"", ""30950779""]"	"[""Vathek"", ""Vathek: An Arabian Tale. with Notes, Critical and Explanatory""]"	4200	281	REVIEW_BASE	EXACT_NAME	William Beckford
/works/OL7836767W	The honour of Savelli	S. Levett Yeats	1895	0	13619011		2010	BOOK_BASE	BOOK_BASE	"[""10036756""]"	"[""The Honour of Savelli; A Romance of Rome and Florence""]"	6	1	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Sidney Levett-Yeats
/works/OL7885876W	Lachmi Bai Rani of Jhansi	White, Michael	1901	0	4942975	Lachmi Bai Rani Of Jhansi: The Jeanne D'Arc Of India (1901)	2007	WORK_BASE	WORK_BASE	[]	[]	4	2	REVIEW_BASE	EXACT_NAME	Michael White
/works/OL806822W	The moonlight traveler	Stern, Philip Van Doren	1943	0	18529776	The Moonlight Traveler: Great Tales of Fantasy and Imagination	1943	WORK_BASE	WORK_BASE|BOOK_BASE	"[""13323139""]"	"[""The Moonlight Traveler: Great Tales of Fantasy and Imagination""]"	14	2	REVIEW_BASE	EXACT_NAME	Philip Van Doren Stern
/works/OL818182W	Prometheus	Karl Kerényi	1946	0	533556	Prometheus. Die menschliche Existenz in griechischer Deutung	1959	BOOK_BASE	BOOK_BASE	"[""546287""]"	"[""Prometheus: Archetypal Image of Human Existence""]"	34	3	REVIEW_BASE	EXACT_NAME	Karl Kerenyi
/works/OL8388213W	Old Herbaceous	Arkell, Reginald	1950	0	918513	Old Herbaceous: A Novel of the Garden	1951	WORK_BASE	WORK_BASE|BOOK_BASE	"[""933525""]"	"[""Old Herbaceous: A Novel of the Garden""]"	224	55	REVIEW_BASE	EXACT_NAME	Reginald Arkell
/works/OL8471476W	Runner of the Mountain Tops	Mabel L. Robinson	1939	0	3221942	Runner of the Mountain Tops: The Life of Louis Agassiz	1939	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3188998"", ""16005034""]"	"[""Runner of the Mountain Tops: The Life of Louis Agassiz""]"	18	7	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Mabel Louise Robinson
/works/OL8531129W	The boomer	Harry Bedwell	1942	0	34755	The Boomer: A Story of the Rails	2006	WORK_BASE	WORK_BASE|BOOK_BASE	"[""34787""]"	"[""The Boomer: A Story of the Rails""]"	7	2	REVIEW_BASE	EXACT_NAME	Harry Bedwell
/works/OL85510W	Askētikē	Kazantzakis, Nikos	1901	0	71602	Asketike: Salvatores Dei	1927	WORK_BASE	WORK_BASE	[]	[]	2285	378	REVIEW_BASE	EXACT_NAME	Nikos Kazantzakis
/works/OL8552774W	Melody	Richards, Laura Elizabeth Howe	1893	0	2050665	Melody: The Story of a Child	1893	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2688745""]"	"[""Melody: The Story of a Child (The Melody Series #1)""]"	53	7	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Laura Elizabeth Richards
/works/OL859610W	Chita	Hearn, Lafcadio	1886	0	1930317	Chita: A Memory of Last Island	1886	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2869718"", ""19076036""]"	"[""Chita: A Memory of Last Island""]"	66	13	REVIEW_BASE	EXACT_NAME	Lafcadio Hearn
/works/OL863511W	Kenilworth ; St. Ronan's well	Scott, Walter	1880	0	2785634	Kenilworth	1821	WORK_BASE	WORK_BASE|BOOK_BASE	"[""341278"", ""745289"", ""1184093"", ""8539498"", ""16142497""]"	"[""Kenilworth""]"	668	66	REVIEW_BASE	EXACT_NAME	Walter Scott
/works/OL863558W	Peveril of the peak ; The betrothed	Scott, Walter	1880	0	2636985	Peveril of the Peak (Edinburgh Edition of the Waverley Novels)	1822	BOOK_BASE	BOOK_BASE	"[""2097640""]"	"[""Peveril of the Peak""]"	67	8	REVIEW_BASE	EXACT_NAME	Walter Scott
/works/OL863585W	Rob Roy; The heart of Mid-Lothian	Scott, Walter	1880	0	1370975	Rob Roy	1817	WORK_BASE	WORK_BASE|BOOK_BASE	"[""6483"", ""543686"", ""856282"", ""1294157"", ""1635041"", ""3243753"", ""3344975"", ""3397865"", ""4132494"", ""6930580"", ""19236187""]"	"[""Rob Roy""]"	7728	249	REVIEW_BASE	EXACT_NAME	Walter Scott
/works/OL863660W	Waverley, or, 'Tis sixty years since ; Woodstock, or, The cavalier	Scott, Walter	1880	0	1773574	Waverley or 'Tis Sixty Years Since	1814	WORK_BASE	WORK_BASE	[]	[]	3789	205	REVIEW_BASE	EXACT_NAME	Walter Scott
/works/OL863687W	The fortunes of Nigel ; Count Robert of Paris	Scott, Walter	1880	0	2636987	The Fortunes Of Nigel	1822	WORK_BASE	WORK_BASE|BOOK_BASE	"[""23329434""]"	"[""The Fortunes of Nigel""]"	57	5	REVIEW_BASE	EXACT_NAME	Walter Scott
/works/OL891635W	Animal Stories	P. T. Barnum	1926	0	3153968	Animal Stories: An Account of the Author's Famous Expedition in Search of Wild Animals for the Circus	2000	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3122625""]"	"[""Animal Stories: An Account of the Author's Famous Expedition in Search of Wild Animals for the Circus""]"	4	2	REVIEW_BASE	EXACT_NAME	P.T. Barnum
/works/OL9177139W	Queen Zixi of Ix; or, Story of the Magic Cloak, The	Baum, L. Frank	1905	0	105529	Queen Zixi of Ix	1905	WORK_BASE	WORK_BASE|BOOK_BASE	"[""109505"", ""1189939"", ""9062510"", ""18337205"", ""19971616""]"	"[""Queen Zixi Of Ix: Or, the Story of the Magic Cloak (Opium Series)"", ""Queen Zixi of Ix"", ""Queen Zixi of Ix: or the Story of the Magic Cloak"", ""Queen Zixi of Ix: or, The story of the Magic Cloak""]"	509	29	REVIEW_BASE	EXACT_NAME	L. Frank Baum
/works/OL93839W	The odd number	Guy de Maupassant	1889	0	329202	The Odd Number: Thirteen Tales By Guy De Maupassant	1917	WORK_BASE	WORK_BASE|BOOK_BASE	"[""338801""]"	"[""The Odd Number: Thirteen Tales by Guy de Maupassant""]"	23	4	REVIEW_BASE	EXACT_NAME	Guy de Maupassant
/works/OL95911W	Through space to Mars	Roy Rockwood	1910	0	2309485	Through Space to Mars; or, The Longest Journey on Record	1910	WORK_BASE	WORK_BASE	[]	[]	16	3	REVIEW_BASE	EXACT_NAME	Roy Rockwood
/works/OL95989W	The eternal boy	Johnson, Owen	1909	0	13359937	The Eternal Boy: Being the Story of the Prodigious Hickey	1909	WORK_BASE	WORK_BASE	[]	[]	12	1	REVIEW_BASE	EXACT_NAME	Owen Johnson
/works/OL95991W	The prodigious hickey	Johnson, Owen	1910	0	13359937	The Eternal Boy: Being the Story of the Prodigious Hickey	1909	BOOK_BASE	BOOK_BASE	"[""8494319""]"	"[""The Prodigious Hickey: A Lawrenceville Story""]"	12	1	REVIEW_BASE	EXACT_NAME	Owen Johnson
/works/OL96095W	A journey in other worlds	Astor, John Jacob	1894	0	1119586	A Journey in Other Worlds: A Romance of the Future (Bison Frontiers of Imagination)	1894	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1132373"", ""13606647""]"	"[""A Journey in Other Worlds: A Romance of the Future""]"	54	16	REVIEW_BASE	EXACT_NAME	John Jacob Astor
/works/OL9655996W	You Can	George Matthew Adams	1913	0	45749758		2006	BOOK_BASE	BOOK_BASE	"[""25780334""]"	"[""You Can: A Collection of Brief Talks on the Most Important Topic in the World-Your Success""]"	15	2	REVIEW_BASE	EXACT_NAME	George Matthew Adams
/works/OL9787536W	The honour of Savelli	S. Levett Yeats	1895	0	13619011		2010	BOOK_BASE	BOOK_BASE	"[""10036756""]"	"[""The Honour of Savelli; A Romance of Rome and Florence""]"	6	1	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Sidney Levett-Yeats
/works/OL98779W	Sun up	Will James	1931	0	817735	Sun Up: Tales of the Cow Camps (James, Will, Tumbleweed Series.)	1931	WORK_BASE	WORK_BASE|BOOK_BASE	"[""832086""]"	"[""Sun Up: Tales of the Cow Camps""]"	17	3	REVIEW_BASE	EXACT_NAME	Will James
